true,pred,confidence,correct
11,1,0.2812330424785614,False
5,8,0.1355011761188507,False
11,1,0.3320199251174927,False
13,1,0.19536557793617249,False
11,1,0.4358542561531067,False
3,8,0.2645827531814575,False
0,1,0.3331261873245239,False
8,1,0.3401302397251129,False
11,1,0.22617840766906738,False
13,9,0.17454637587070465,False
10,1,0.2492557317018509,False
0,1,0.3593270480632782,False
10,1,0.3727293610572815,False
3,1,0.2624944746494293,False
8,1,0.5178460478782654,False
9,1,0.23975831270217896,False
12,1,0.2319602072238922,False
9,1,0.28296563029289246,False
2,8,0.1397569477558136,False
1,1,0.30076172947883606,True
5,1,0.23093844950199127,False
7,9,0.15505124628543854,False
6,1,0.2318466752767563,False
1,1,0.38117051124572754,True
10,1,0.25140681862831116,False
1,1,0.600010335445404,True
9,1,0.5944615602493286,False
1,1,0.35183027386665344,True
10,1,0.580889105796814,False
10,1,0.28323912620544434,False
9,1,0.27558472752571106,False
0,1,0.3269509971141815,False
3,8,0.3752143085002899,False
12,1,0.17994742095470428,False
9,1,0.17547611892223358,False
3,11,0.2799335718154907,False
8,1,0.2872883379459381,False
13,8,0.14836491644382477,False
8,1,0.538766622543335,False
2,1,0.40551474690437317,False
12,1,0.3321217894554138,False
10,8,0.22977164387702942,False
13,1,0.21626344323158264,False
8,1,0.3814675807952881,False
9,1,0.32108333706855774,False
1,1,0.5489511489868164,True
9,1,0.33080485463142395,False
0,1,0.29245635867118835,False
10,1,0.3585112392902374,False
9,1,0.3541635274887085,False
5,1,0.20581524074077606,False
13,1,0.47870156168937683,False
3,8,0.39679190516471863,False
3,11,0.25918978452682495,False
10,1,0.2692040801048279,False
3,8,0.26136714220046997,False
13,1,0.20263536274433136,False
11,1,0.23560506105422974,False
3,1,0.22431184351444244,False
0,1,0.5164359211921692,False
13,1,0.4117773175239563,False
6,1,0.23969930410385132,False
13,1,0.26087668538093567,False
0,1,0.3372892439365387,False
7,2,0.16231794655323029,False
12,9,0.16051439940929413,False
4,1,0.23494169116020203,False
1,1,0.30590322613716125,True
6,1,0.228684663772583,False
9,8,0.15819880366325378,False
13,1,0.23268362879753113,False
13,8,0.156992107629776,False
11,8,0.2974437177181244,False
11,8,0.32376259565353394,False
13,1,0.27599257230758667,False
11,1,0.25606369972229004,False
10,1,0.32388973236083984,False
2,1,0.33983129262924194,False
4,1,0.2342727929353714,False
5,1,0.404562771320343,False
10,1,0.18241168558597565,False
10,1,0.19508415460586548,False
8,1,0.18157459795475006,False
12,9,0.19322630763053894,False
6,1,0.3606652021408081,False
2,1,0.2356785386800766,False
5,1,0.2916247248649597,False
6,2,0.1653948426246643,False
7,1,0.1994820237159729,False
2,1,0.21456438302993774,False
6,1,0.2939434349536896,False
6,1,0.15914858877658844,False
12,1,0.19430674612522125,False
7,1,0.3619951605796814,False
12,8,0.22389447689056396,False
10,8,0.25542324781417847,False
1,1,0.43733635544776917,True
12,1,0.21216940879821777,False
6,1,0.28458383679389954,False
0,1,0.29752814769744873,False
1,1,0.4431907534599304,True
3,1,0.3840199112892151,False
12,8,0.2369544953107834,False
13,11,0.17016039788722992,False
6,1,0.3836613595485687,False
4,1,0.27886679768562317,False
12,8,0.1730557531118393,False
7,1,0.23950164020061493,False
6,1,0.25539347529411316,False
9,1,0.306548148393631,False
4,1,0.36467933654785156,False
8,1,0.34130895137786865,False
13,9,0.2035328894853592,False
6,1,0.19863261282444,False
3,1,0.27442505955696106,False
7,1,0.21957403421401978,False
6,1,0.19415608048439026,False
10,1,0.3841925263404846,False
4,1,0.44117748737335205,False
9,9,0.19515325129032135,True
13,1,0.32558655738830566,False
2,9,0.21182125806808472,False
11,8,0.3207758367061615,False
7,1,0.23197054862976074,False
6,1,0.3494032621383667,False
6,9,0.1780283898115158,False
0,1,0.38044825196266174,False
5,1,0.37720346450805664,False
10,1,0.31481948494911194,False
11,1,0.3117574155330658,False
13,1,0.19322741031646729,False
