merge_key,semantic,style_fit
dataset2/fairy/fairy-kei2.jpg,4.0,3.0
dataset2/retro/93b3b7bd34f32b4df08a3e03c42ffd6e.jpg,5.0,5.0
dataset2/girlish/20161101183811210_500.jpg,5.0,4.0
dataset2/mode/main.original.640x0c (3).jpg,5.0,5.0
dataset2/natural/W3UMe.jpg,4.0,5.0
dataset2/mode/179364569e5cfc425dc793fbfc41331b.jpg,5.0,5.0
dataset2/conservative/fc2_2016-05-17_19-35-13-728.jpg,5.0,5.0
dataset2/natural/l75_mab1.jpg,5.0,4.0
dataset2/gal/20161202012918095_276.jpg,4.0,4.0
dataset2/feminine/W140425044844.jpg,,
dataset2/kireime-casual/751b0c3d.jpg,5.0,5.0
dataset2/natural/20170106004144596_500.jpg,5.0,4.0
dataset2/street/Fashion-girl-boy-hiphop-street-dance-super-letter-net-outfit-hip-hop-singer-ds-costumes-jazz.jpg,4.0,5.0
dataset2/kireime-casual/6345fbdebe12f4f7754341ac90d460ec.jpg,5.0,5.0
dataset2/kireime-casual/90f2c26ece8491e6b18e70c482817008.jpg,5.0,5.0
dataset2/rock/381fce87dfef8d8e6a65b6fcc7fbefb9--avril-lavigne-style-avril-lavigne-outfits.jpg,5.0,5.0
dataset2/gal/18094644_697202477130865_7879225849357008896_n.jpg,2.0,3.0
dataset2/feminine/20161221192747079_276.jpg,4.0,5.0
dataset2/girlish/20160309174844_bmgqtiff4m70sb320mbn2ld300_day8.jpg,5.0,4.0
dataset2/conservative/m_ebee5c1d51fd8a74d3d25445a42675c540b1c316.jpg,5.0,5.0
dataset2/rock/8ff4312f5208beb630048a9a8aed5821.jpg,5.0,5.0
dataset2/mode/7cedd7ae776d741f4fdc7e02241d8753.jpg,5.0,5.0
dataset2/street/e3e7e5b7f089676b9fa6cc7177fc3ad9.jpg,5.0,5.0
dataset2/lolita/coordisnap-85949-316182-f7ibf6.jpg,4.0,5.0
dataset2/lolita/2014magical-pop copy.jpg,4.0,5.0
dataset2/feminine/20150305150448239_500.jpg,5.0,5.0
dataset2/feminine/images(199).jpg,5.0,5.0
dataset2/mode/1c7cf0753231b23739cc787d41b0835c.jpg,5.0,5.0
dataset2/kireime-casual/5783739B_55_D_500.jpg,5.0,4.0
dataset2/street/mandy-white-jordan-3-hot-pink.png,5.0,5.0
dataset2/dressy/full-house-dress-30968.jpg,4.0,5.0
dataset2/kireime-casual/mig.jpg,5.0,5.0
dataset2/kireime-casual/WS000025-6.jpg,5.0,4.0
dataset2/natural/20170216100756999_276.jpg,5.0,4.0
dataset2/fairy/fe86288539169ac4c1c50b57871ed144.jpg,4.0,5.0
dataset2/fairy/coordisnap-34675-769657-9tsew5.jpg,5.0,4.0
dataset2/street/130131-hiphop-sporty-1.jpg,5.0,5.0
dataset2/gal/493864059.3.jpg,4.0,4.0
dataset2/mode/czarna-koszula-ze-skorzanymi-mankie.jpg,5.0,5.0
dataset2/fairy/7e27d8b9825082b4e4cbfdcdba25ca3d.jpg,,
dataset2/ethnic/c2a50cd37aeb531873522796a81b1c31--drinks-ethnic.jpg,4.0,3.0
dataset2/ethnic/0aa01cb1309c0942.jpg,4.0,5.0
dataset2/fairy/f6db093ab93b908a302e4a79386ec552.jpg,5.0,5.0
dataset2/mode/mockneck-cuffed-jeans-furry-jacket-model-off-duty-style-buckled-boots-pfw-street-style-getty-640x960.jpg,,
dataset2/natural/965e6a94d074f483934450586dd445118afc6724.jpg,,
dataset2/girlish/1400_43421.jpg,5.0,4.0
dataset2/natural/02a.jpg,5.0,5.0
dataset2/conservative/20170203001721169_276.jpg,5.0,5.0
dataset2/street/2013-new-hip-hop-fashion-pants-wide-leg-loose.jpg,4.0,4.0
dataset2/dressy/7db44ecffc6fa2bd6b619a97b8e357e8.jpg,5.0,5.0
