merge_key,semantic,style_fit
dataset2/retro/abr_1f8db6116c5b4938cce9edbc7e4c7b54.jpeg,5.0,4.0
dataset2/mode/54d8db6151137_-_hbz-pfw-ss2015-street-style-day7-30-49762966.jpg,5.0,5.0
dataset2/mode/main.original.600x0c.jpg,5.0,5.0
dataset2/mode/Katlin-Aas-9397-640.jpg,5.0,5.0
dataset2/lolita/5040156_2157362745_228large.jpg,5.0,5.0
dataset2/dressy/c_1421.jpg,5.0,5.0
dataset2/lolita/b94ce3813864174b94ad5c97a86d8def.jpg,5.0,4.0
dataset2/feminine/20150902124333644_500.jpg,5.0,5.0
dataset2/kireime-casual/20161006_sum.jpg,4.0,4.0
dataset2/dressy/18c0b823c83b9b93b651069e14031b52.jpg,5.0,5.0
dataset2/lolita/719798e7adb8249e4903da7a9d0bc4d9.jpg,5.0,5.0
dataset2/rock/4d7e13e862c72f110fdfa2b3479a03b6.jpg,4.0,4.0
dataset2/street/c92c68034eff550fab12fd276d0f28d3.jpg,5.0,3.0
dataset2/lolita/2802b613c38e13cb2a17edea35d61041.jpg,5.0,5.0
dataset2/conservative/ca3189dddaccfb497e94d3984d26b7ab.jpg,3.0,4.0
dataset2/conservative/3e830c2f.jpg,5.0,4.0
dataset2/natural/l78_ich3.jpg,5.0,5.0
dataset2/natural/mig (10).jpg,5.0,5.0
dataset2/dressy/dq31037-01.jpg,5.0,5.0
dataset2/retro/retro-fashion-for-men copy.jpg,5.0,5.0
dataset2/street/tumblr_nwrxhjNqSC1rjk25oo1_500.jpg,5.0,5.0
dataset2/ethnic/20161208095612184_276.jpg,5.0,4.0
dataset2/retro/f9e2ac592061929565e1d4c9f01ca38c073007c4.jpg,5.0,5.0
dataset2/kireime-casual/20160609175327632_276.jpg,5.0,4.0
dataset2/gal/MA_16100423184403.jpg,5.0,5.0
dataset2/mode/394228_340873689257995_131452273533472_1450509_963317533_n.jpg,5.0,5.0
dataset2/gal/RXY0116W0049_pz_a001.jpg,5.0,5.0
dataset2/street/cassie-entering-collete-during-paris-fashion-week.jpg,5.0,4.0
dataset2/conservative/o0480055613663355726.jpg,3.0,4.0
dataset2/natural/mig (7).jpg,5.0,5.0
dataset2/kireime-casual/821b84cd4726ef5b12fa403dc493bbac.jpg,5.0,5.0
dataset2/ethnic/20170331194606606_276.jpg,,
dataset2/dressy/_1_image_size_340_x.jpg,5.0,5.0
dataset2/girlish/e89caa86c4f40313fddbfb21ce0631ad.jpg,5.0,4.0
dataset2/feminine/large.jpg,5.0,5.0
dataset2/feminine/imgdet_1604_27916_imgdet_org.jpg,,
dataset2/kireime-casual/yTPdYmmwsI5oN2d_OgwhV_11.jpeg,5.0,4.0
dataset2/conservative/_1432747936_23961.jpg,5.0,5.0
dataset2/dressy/PREMIO-5.jpg,5.0,5.0
dataset2/lolita/144721-m-01-dl.jpg,5.0,5.0
dataset2/lolita/0973238fe1465d5e740df91515e6ba23.jpg,5.0,5.0
dataset2/gal/doubleheart_d0580137.jpg,5.0,5.0
dataset2/rock/ashley-tisdale_121011.jpg,5.0,4.0
dataset2/mode/Alexander-Wang-Fall-Winter-2017-Man-Repeller-0467-666x1000.jpg,4.0,4.0
dataset2/natural/14504731_232071777196222_5567948770211004416_n.jpg,5.0,4.0
dataset2/conservative/0060_02_00483.jpg,5.0,5.0
dataset2/ethnic/237419683.jpg,4.0,3.0
dataset2/feminine/10190516N027.jpg,5.0,5.0
dataset2/feminine/20170713185903317_276.jpg,5.0,5.0
dataset2/lolita/que-14141812674.jpg,5.0,5.0
