merge_key,semantic,style_fit
dataset2/kireime-casual/20151231003954949_500.jpg,5.0,5.0
dataset2/ethnic/20160712203105649_276.jpg,4.0,5.0
dataset2/gal/EntryImage (1) copy 4.jpg,5.0,4.0
dataset2/ethnic/20160815193351731_276.jpg,4.0,3.0
dataset2/dressy/bjshfoar.jpg,3.0,4.0
dataset2/natural/cd65.JPG,5.0,5.0
dataset2/gal/8b62689732e0ef6c4e1f5c166f4eb126.jpg,,
dataset2/feminine/cb990_v1-e1464454815790.jpg,,
dataset2/kireime-casual/20161121151721044_276.jpg,5.0,4.0
dataset2/dressy/20170109-00010004-elleonline-000-view.jpg,5.0,5.0
dataset2/mode/biala-koszula-zimowa-stylizacja.jpg,5.0,5.0
dataset2/feminine/rny2016031904-203x360.png,5.0,5.0
dataset2/dressy/146f2dcc2d24cee07f32fdb5be20c21f.jpg,5.0,5.0
dataset2/girlish/e38b76422154ed44fbbcb4d341a7ea64--tomboys-asian-fashion 2.jpg,5.0,3.0
dataset2/street/571969694_906.jpg,5.0,5.0
dataset2/retro/IMG_1639.jpg,,
dataset2/rock/tumblr_m7m9h8XafA1r1tx9oo1_500.jpg,5.0,5.0
dataset2/conservative/mig 9.jpg,5.0,4.0
dataset2/girlish/デニムスカート.jpg,5.0,4.0
dataset2/fairy/291705_536997546329102_823511335_n.jpg,,
dataset2/fairy/b3f995987821ba0ca1f66005456ed6f9.jpg,5.0,4.0
dataset2/kireime-casual/20141031202336636_500.jpg,5.0,5.0
dataset2/rock/2b640e016fae636400924ff92f41d2d2--rock-outfits-emo-outfits.jpg,,
dataset2/street/48a02f024ef060dc977d1562586a52bb.jpg,4.0,5.0
dataset2/kireime-casual/cached.jpg,,
dataset2/feminine/20151224195531879_276.jpg,5.0,5.0
dataset2/rock/t-shirts.jpg,,
dataset2/mode/portrait.jpg,4.0,5.0
dataset2/dressy/ar5214-01_1.jpg,4.0,5.0
dataset2/dressy/p001.jpg,4.0,4.0
dataset2/retro/5443446a4d3c77c218cacc11e1fbc0ec.jpg,5.0,5.0
dataset2/rock/tumblr_oo6s6bGtbg1rj38h4o1_500.jpg,5.0,5.0
dataset2/street/dope-fashion-girl-hip-hop-Favim.com-950936.jpg,5.0,5.0
dataset2/dressy/khoij.jpg,5.0,5.0
dataset2/conservative/夏の白シャツ大人なレディースコーデ　１.png,5.0,5.0
dataset2/lolita/261-0201_09.jpg,5.0,5.0
dataset2/street/99f873234b7545c26f448b99f34108c2.jpg,4.0,3.0
dataset2/fairy/fairy kei cosplay copy.jpg,5.0,5.0
dataset2/lolita/IMG_5243.png,4.0,5.0
dataset2/retro/500_1 copy.jpg,5.0,5.0
dataset2/retro/27b74e350d56e3103e2da62bccc3e7b7.jpg,5.0,5.0
dataset2/gal/img_1396.jpg,5.0,4.0
dataset2/conservative/7bd2c1d71e72663f3521a84286e24f2a.jpg,5.0,4.0
dataset2/feminine/maru0429.jpg,5.0,5.0
dataset2/feminine/花柄-225x300.jpg,5.0,5.0
dataset2/feminine/92620615.jpg,4.0,5.0
dataset2/girlish/20170408191653573_500.jpg,5.0,4.0
dataset2/girlish/20150306072832159_276.jpg,5.0,4.0
dataset2/ethnic/20161107122044377_276.jpg,5.0,4.0
dataset2/feminine/9xJ1T8LHylB4nPi_BlSWR_36.jpeg,4.0,5.0
