merge_key,semantic,style_fit
dataset2/girlish/B37oLF4CQAItQR8-500x492.jpg,5.0,4.0
dataset2/dressy/compressed_1dae3ebf-554f-490a-8525-92ac8e6a8118.jpg,5.0,5.0
dataset2/rock/normal_AvrilandMattin20Paris201b.jpg,5.0,5.0
dataset2/feminine/2ad5ec75c6ab59783f9116d3f0d5ecc6.jpg,5.0,5.0
dataset2/fairy/d300e10aa2367f43fbd37beaa7cd0908.jpg,5.0,4.0
dataset2/kireime-casual/951f0dbebdf92829dac974fca277175c.jpg,5.0,5.0
dataset2/dressy/color-dresses-occasion-dresses-strapless-court-train-red-pcmspr0837-a.jpg,5.0,5.0
dataset2/street/156edf0f90f763263780b93db41cde21.jpg,4.0,4.0
dataset2/street/d7f1cc5c15fb9f454278f1456b9471bf.jpg,5.0,5.0
dataset2/feminine/20160101145235206_276.jpg,5.0,5.0
dataset2/fairy/11376164_1600832716848927_348010202_n.jpg,4.0,4.0
dataset2/retro/style8_rect490.jpg,5.0,4.0
dataset2/feminine/521362-04.jpg,5.0,5.0
dataset2/natural/12.jpg,5.0,5.0
dataset2/gal/20170208134957599_276.jpg,4.0,5.0
dataset2/ethnic/20131120180759487_276.jpg,3.0,2.0
dataset2/retro/474dcb4b58e60b2b02aaece4a5c61949--fashion-pics-retro-fashion.jpg,5.0,3.0
dataset2/mode/e394b52d2b520aa626d1ad0afd3435cd.jpg,5.0,5.0
dataset2/kireime-casual/9beeacf9-02ab-48ed-903e-5dc3af867eac.jpg,5.0,5.0
dataset2/street/e3e7e5b7f089676b9fa6cc7177fc3ad9.jpg,5.0,5.0
dataset2/dressy/2a.jpg,5.0,5.0
dataset2/girlish/43a5e0a22499c45d695cb95511d37c07.png,5.0,3.0
dataset2/kireime-casual/tumblr_ny58qhUQF81qk5g88o1_1280.jpg,5.0,5.0
dataset2/lolita/cnsa9a0000078uhk.jpg,4.0,5.0
dataset2/girlish/dma-_24_0111_224_359_95.jpg,5.0,5.0
dataset2/fairy/ddb3da96e1db1c00d450e970cc82a788.jpg,5.0,5.0
dataset2/conservative/o0464062713226875992.jpg,5.0,5.0
dataset2/street/cf5cae1b9e700f1e3c605487afac2d4a.jpg,5.0,5.0
dataset2/street/3dfa2e5a9d4fc8447ecb66ef5d326dcd.jpg,4.0,4.0
dataset2/retro/114960_02-e1413107282586.jpg,4.0,4.0
dataset2/fairy/d67046bc7334ce9c3222682f95eaf31c.jpg,5.0,5.0
dataset2/girlish/0427_2.jpg,5.0,4.0
dataset2/rock/13151109_1145924902124330_1860764214_n.jpg,5.0,5.0
dataset2/gal/a6702fdf51dfd35e292a3c3386648f6d.jpg,5.0,5.0
dataset2/ethnic/86345b7ca88e6513de85231bea3fe117.jpg,,
dataset2/kireime-casual/20161007151405129_500.jpg,5.0,5.0
dataset2/girlish/cea0c5126814eecb341c1cfedc0e0d46343db701.jpg,3.0,4.0
dataset2/conservative/20120909_4.jpg,5.0,2.0
dataset2/fairy/6e947341a9e2ba07b09e55be6974a354.jpg,4.0,5.0
dataset2/conservative/Womaninsight_24073_6.jpg,5.0,4.0
dataset2/rock/img62434130.jpg,5.0,4.0
dataset2/natural/entry013.jpg,5.0,5.0
dataset2/mode/12-facons-de-porter-la-cape-cette-saison.jpg,4.0,5.0
dataset2/street/2342fa554983e7bb9fc70382d3abc0d4.jpg,5.0,5.0
dataset2/lolita/CGa4RadUIAAaFKK.jpg.jpg-large.jpg,5.0,5.0
dataset2/lolita/1487 copy.jpeg,5.0,5.0
dataset2/feminine/14.jpg,5.0,5.0
dataset2/mode/black-alexander-wang-boots-black-biker-leather-jacket_400.jpg,5.0,5.0
dataset2/ethnic/o0480048013586698015.jpg,5.0,5.0
dataset2/mode/2d6ade7e7ff8dcd0d89b7afcfc92bf9c.jpg,5.0,5.0
