merge_key,semantic,style_fit
dataset2/street/Fashion-Women-Hip-hop-Pants-Mid-waist-Women-Harem-Pants-Cotton-Dance-Trousers-Sweatpants-Sport-Pants.jpg,,
dataset2/dressy/20160723_5ec6e0.jpg,5.0,5.0
dataset2/conservative/160118_05.jpg,4.0,5.0
dataset2/feminine/images(89).jpg,4.0,5.0
dataset2/street/32f648d22394828aa286df1b84cb59bb.jpg,5.0,5.0
dataset2/feminine/55953892-2ffd-4248-ad2a-2af2ead7ea39.jpg,5.0,5.0
dataset2/feminine/002029738083.jpg,5.0,5.0
dataset2/gal/MA_16070913554911.jpg,4.0,5.0
dataset2/retro/home-picture.jpg,5.0,5.0
dataset2/fairy/s640x480 (1).jpg,5.0,5.0
dataset2/natural/15.12.23_IMG_6385.jpg,5.0,5.0
dataset2/street/103a94b31d8adc7d0f6a2c8723a85dcd.jpg,5.0,5.0
dataset2/street/Punk-Style-Women-Girl-Lady-Hip-Hop-Harem-Pants-Big-pocket-Plaid-Casual-Pants-Street-Dance (1).jpg,5.0,5.0
dataset2/conservative/E382ACE383BCE382BCE382B7E383A3E38384.jpg,4.0,5.0
dataset2/dressy/evening-dress-strapless-long-vb12165-z.jpg,5.0,5.0
dataset2/dressy/1_354.jpg,5.0,5.0
dataset2/kireime-casual/109006dbaa53a699a59ae52334e01c40.jpg,5.0,4.0
dataset2/mode/3d668023b0ca24426bf052c05674ddf5.jpg,5.0,5.0
dataset2/retro/P1030169.JPG.jpg,5.0,4.0
dataset2/street/2016spring-autumn-fashion-sport-pants-women.jpg,5.0,5.0
dataset2/kireime-casual/ca2b09cabf08511f16b0834084cdcc08.jpg,5.0,5.0
dataset2/natural/download (1) copy.jpeg,4.0,4.0
dataset2/natural/9dd2e74969f4ea12f1d618b888e8f9cbfcd106e1.jpg,5.0,5.0
dataset2/girlish/17333946_1460498083963061_4927529396455079936_n.jpg,5.0,5.0
dataset2/girlish/tsy2015060403.png,5.0,3.0
dataset2/kireime-casual/43e8345f-8d79-45f1-861a-a2f80ee19f6b.jpg,4.0,5.0
dataset2/lolita/septlolita1.jpg,4.0,5.0
dataset2/lolita/2f9b2526-9e78-4a8b-835a-58073dc40eea.jpg,5.0,5.0
dataset2/conservative/a1-192.jpg,,
dataset2/ethnic/70dd55b3111dfe1a650a35a091c5ae9d--hippy-style-bohemian-style.jpg,5.0,1.0
dataset2/retro/140711.jpg,5.0,4.0
dataset2/kireime-casual/47d343613901c05874dc26ef5da18fdf.jpg,5.0,5.0
dataset2/ethnic/20160923124136859_276.jpg,5.0,4.0
dataset2/kireime-casual/photo_4.jpg,5.0,5.0
dataset2/rock/3e39b379e627b135b9ff13ce588a24f0--bad-fashion-soft-punk-fashion.jpg,5.0,5.0
dataset2/retro/1405047d616984_l.jpg,5.0,5.0
dataset2/natural/16011901_1.jpg,5.0,5.0
dataset2/girlish/111338940.jpg,5.0,3.0
dataset2/street/c0465a4e641d0e3c8baf830395407951.jpg,5.0,5.0
dataset2/feminine/ap-story.jp02.jpg,4.0,5.0
dataset2/natural/20161218221319853_276.jpg,5.0,5.0
dataset2/natural/8f732a0c-7635-438a-8165-29cc53a6c9ac.jpg,5.0,5.0
dataset2/kireime-casual/1b2d8e730e1fb87f6c562128edf7259f.jpg,5.0,4.0
dataset2/conservative/b259206884e266eda937cd27e2fad58e--japanese-style-sakura.jpg,5.0,4.0
dataset2/natural/20170216100756999_276.jpg,4.0,4.0
dataset2/mode/38313EB400000578-3783762-Just_the_girls_Madonna_had_a_girls_night_with_her_daughter_Lourd-m-71_1473572398439.jpg,4.0,4.0
dataset2/street/8c4ca3d64dfef0e3232e2c0374401c91.jpg,5.0,5.0
dataset2/ethnic/20161208095612184_276.jpg,5.0,4.0
dataset2/dressy/c_1441_field_10.jpg,4.0,5.0
dataset2/gal/1.jpg,4.0,4.0
