merge_key,semantic,style_fit
dataset2/conservative/deec10f507b95466decb9549fd2e21c1324ac1bf.400x0.none.jpg,5.0,5.0
dataset2/retro/20130710034405140.jpg,5.0,5.0
dataset2/gal/MA_16081923401961.jpg,5.0,5.0
dataset2/gal/219226554.jpg,5.0,4.0
dataset2/dressy/Lady-Gaga10_151124.jpg,4.0,5.0
dataset2/lolita/CejStBcW4AA9Twr.jpg,5.0,5.0
dataset2/gal/9f469128eb72861c4f1500474339a0d1.jpg,5.0,5.0
dataset2/retro/1467379630724_jpg_org.jpg,4.0,5.0
dataset2/fairy/da88abc4ff28dfdb3f0df0dd05a65dda.jpg,5.0,5.0
dataset2/lolita/cs_277.jpg,5.0,5.0
dataset2/lolita/06-07-15B.JPG.jpg,5.0,5.0
dataset2/dressy/61063564.jpg,5.0,5.0
dataset2/street/3fa47943f1b7c38379d840b4e6188486.jpg,4.0,5.0
dataset2/gal/1.jpg,5.0,4.0
dataset2/dressy/SC14901b.jpg,5.0,5.0
dataset2/ethnic/DSC07588a.jpg,5.0,5.0
dataset2/rock/img61453971.jpg,3.0,4.0
dataset2/girlish/vivi1-arisadufflecort-02.jpg,5.0,4.0
dataset2/girlish/20170428163425321_500.jpg,5.0,4.0
dataset2/lolita/Under_the_Sea_20160515.jpg,5.0,5.0
dataset2/mode/616084768.jpg,4.0,5.0
dataset2/gal/202999040_2.jpg,5.0,5.0
dataset2/mode/9d7c591d450be6922408443f74f55972.jpg,5.0,5.0
dataset2/dressy/ar5214-01_1.jpg,4.0,5.0
dataset2/mode/DSC_0118.JPG,5.0,5.0
dataset2/lolita/CEEjG5eUkAAPV0W.jpg,5.0,5.0
dataset2/gal/BqGXNdzCUAAJFKK.jpg,5.0,4.0
dataset2/girlish/1b5e35e85d98ff9d9ec31f6b6d220353bd0a832b.jpg,5.0,5.0
dataset2/gal/fleece-midi-CO-e1419076481163.jpg,5.0,4.0
dataset2/girlish/fee7a4fb.png,4.0,4.0
dataset2/feminine/20161130163629935_276.jpg,5.0,4.0
dataset2/gal/160610-04-01.jpg,5.0,4.0
dataset2/fairy/c62a285b641bf5cb68db0bb93e572226.jpg,4.0,5.0
dataset2/girlish/mobile_20141007104808144_500.jpg,5.0,5.0
dataset2/rock/images (2).jpg,5.0,5.0
dataset2/kireime-casual/20150607103520051_1000-600x800.jpg,4.0,4.0
dataset2/fairy/f6db093ab93b908a302e4a79386ec552.jpg,5.0,5.0
dataset2/street/images (6).jpeg,5.0,5.0
dataset2/dressy/LC-08PU_0321.jpg,5.0,5.0
dataset2/natural/cd65.JPG.jpg,4.0,4.0
dataset2/street/0b8fe4435187a9932413e4c9cc17024c.jpg,5.0,5.0
dataset2/girlish/20170314163400955_276.jpg,5.0,4.0
dataset2/retro/aDSC_6854.jpg,5.0,5.0
dataset2/girlish/02b77a30634fed8de6b942ed9ac40f11--portrait-lookbook 2.jpg,4.0,2.0
dataset2/kireime-casual/S__35586050-1.jpg,5.0,5.0
dataset2/gal/8b62689732e0ef6c4e1f5c166f4eb126.jpg,5.0,5.0
dataset2/gal/RESEXXYの２WAYレディーファーコート copy.jpg,,
dataset2/lolita/26309.jpg,5.0,5.0
dataset2/gal/MG_0005-e1466602239247-600x867.jpg,5.0,4.0
dataset2/retro/f77b2686836e7fda75e7ea47e3b46d20.jpg,5.0,5.0
