merge_key,semantic,style_fit
dataset2/dressy/20131027_3a6339.jpg,5.0,5.0
dataset2/dressy/c_sweet10.jpg,5.0,5.0
dataset2/girlish/imgdet_5526_152969_imgdet_org 2.jpg,5.0,5.0
dataset2/mode/8377fb799bdabbe8c6ea0e3a31312e78.jpg,5.0,4.0
dataset2/kireime-casual/to913-25536-71c.jpg,5.0,5.0
dataset2/mode/5e5d2b3a8c68545bf5df2d5a50589077.jpg,5.0,5.0
dataset2/natural/s-20160319_13.jpg,5.0,3.0
dataset2/street/girls-wearing-jordans-and-air-max-kicks-outfit.jpg,5.0,4.0
dataset2/lolita/f51c2852be7c97.jpg,5.0,5.0
dataset2/ethnic/20160610112219000_276.jpg,5.0,3.0
dataset2/natural/f076ca89f17e9445cad3ebf1d6be7918dac6881a.jpg,5.0,5.0
dataset2/kireime-casual/m00000002-08.jpg,4.0,5.0
dataset2/gal/C-pIHs-UIAATrxz.jpg,,
dataset2/mode/Chiharu-Okunugi-Jean-Paul-Gaultier-Haute-Couture-3-Melodie-Jeng-Street-Style-8980.jpg,4.0,4.0
dataset2/ethnic/20160421175906651_276.jpg,5.0,5.0
dataset2/conservative/Domani04_2014-120-390x500.jpg,5.0,5.0
dataset2/natural/img20081127_p.jpg,5.0,5.0
dataset2/girlish/large_971295_9 2.jpg,4.0,5.0
dataset2/feminine/20151003025048790_500.jpg,5.0,5.0
dataset2/fairy/Twintails-Converse-Harajuku-Station-2012-04-02-G0289.jpg,4.0,5.0
dataset2/fairy/lll_2.jpg,,
dataset2/gal/9802107B_290_D_500.jpg,5.0,5.0
dataset2/natural/5a180ed0834962385e38f7f014f5976d.jpg,4.0,5.0
dataset2/kireime-casual/b4f8d368cbc1298c35ab4ea482e9a369.jpg,5.0,5.0
dataset2/dressy/party-dress-miniskirt-sweetheart-mini-short-micro-silk-stretch-charmesue-6130973-x.jpg,5.0,5.0
dataset2/feminine/a36f52c4d632b72149133f4c53340b79.jpg,4.0,5.0
dataset2/lolita/91e83edaf5b149818e023a3e5ed70e84.jpg,5.0,5.0
dataset2/street/ec9406426f74811da165d135ab7e2cec.jpg,5.0,5.0
dataset2/mode/cheryl-cole-20140602-1.jpg,5.0,5.0
dataset2/natural/l75_otona_caq2.jpg,5.0,5.0
dataset2/street/IMG_1478.JPG,5.0,5.0
dataset2/gal/115.jpg,5.0,4.0
dataset2/dressy/color-dress-strapless-ball-gown-organza-satin-6150957-x.jpg,5.0,5.0
dataset2/fairy/1bd8b0388ff06ad454eb24fe91cff06a.jpg,4.0,5.0
dataset2/street/1.0x0 (2).jpg,5.0,5.0
dataset2/mode/image64.jpeg,4.0,3.0
dataset2/gal/p04.jpg,5.0,5.0
dataset2/girlish/20161229195908520_276.jpg,4.0,5.0
dataset2/rock/3307CCD700000578-3533144-A_new_look_Clad_in_her_best_punk_rock_outfit_for_the_bash_Lydia_-m-111_1460336116070.jpg,4.0,5.0
dataset2/fairy/5z31ph.jpg,5.0,5.0
dataset2/girlish/Bnki3GOIgAEKoLn.jpg,4.0,4.0
dataset2/girlish/58bc9f27e1e73.jpeg,5.0,4.0
dataset2/gal/CA1PoZCUUAA-hUb.jpg,5.0,5.0
dataset2/dressy/Lady-Gaga10_151124.jpg,4.0,5.0
dataset2/feminine/6000643-0079.jpg,5.0,5.0
dataset2/street/7618e0955bb937b7403305ead297af72.jpg,5.0,5.0
dataset2/fairy/Bubbles-Harajuku-Sheer-Skirt-2014-05-05-DSC5156-200x300.jpg,5.0,4.0
dataset2/girlish/20170310233746254_5001.jpg,4.0,4.0
dataset2/ethnic/DSC07588a.jpg,5.0,5.0
dataset2/ethnic/06tapsee-pannu.jpg,5.0,5.0
