merge_key,semantic,style_fit
dataset2/ethnic/sim.jpeg,2.0,2.0
dataset2/dressy/M031720300100_M_LL.jpg,5.0,5.0
dataset2/conservative/306_1.jpg,5.0,5.0
dataset2/kireime-casual/20161001002417434_276.jpg,5.0,4.0
dataset2/rock/d9c6732b_l.jpg,4.0,5.0
dataset2/lolita/img57422527.jpg,5.0,5.0
dataset2/mode/394228_340873689257995_131452273533472_1450509_963317533_n.jpg,5.0,5.0
dataset2/kireime-casual/64.jpg,5.0,5.0
dataset2/kireime-casual/白Ｔシャツ×キャメルスカーチョ.png,5.0,5.0
dataset2/gal/ギャルファッションコーデ.jpg,3.0,4.0
dataset2/natural/20160222221636258_276.jpg,4.0,5.0
dataset2/rock/1959836cbc694dba8fc171612ea793a6--rock-style-my-style.jpg,5.0,5.0
dataset2/conservative/f3a4a7ec408d309f0d83061a7a4fae5d_6929.jpeg,5.0,5.0
dataset2/dressy/9665156_1.jpg,5.0,5.0
dataset2/rock/2728349_photo-2.jpg,5.0,5.0
dataset2/feminine/30代大人レディースファッションコーデ女性服装夏トレンド流行り2017.jpg,5.0,5.0
dataset2/gal/Ｄ0510977.jpg,5.0,5.0
dataset2/fairy/16kr2p.jpg,5.0,5.0
dataset2/mode/street-style-fashion-week-automne-hiver1.jpg,5.0,5.0
dataset2/girlish/8b82d69da03fc38a87e493b6a54c129b.jpg,5.0,4.0
dataset2/kireime-casual/0072.jpg,5.0,5.0
dataset2/rock/5467759-Series-The-woman-with-a-guitar-Rock-n-roll-style-Stock-Photo-punk-rock-musician.jpg,5.0,5.0
dataset2/natural/0218-0325-02.jpg,5.0,4.0
dataset2/kireime-casual/7299e88cae9cfb186b2848cdc49cf647.jpg,,
dataset2/street/7a689e44e07e84b536e00113a784f3fd.jpg,4.0,3.0
dataset2/gal/7d71220cf9a4b73771f4e4e4625e3e1e_l.jpg,5.0,3.0
dataset2/mode/3a97f4e28f082860b4287b2a5078a919.jpg,5.0,5.0
dataset2/retro/f5273c66a535df5be2457f77f17189f1.jpg,5.0,5.0
dataset2/street/c15b9d7f6fdc0893a6e9de5ad230129e.jpg,3.0,4.0
dataset2/feminine/juri1.jpg,4.0,5.0
dataset2/conservative/BeautyPlus_20160916051412_save-201x300.jpg,4.0,4.0
dataset2/retro/w621_20160404_still_25_t_code.png,5.0,4.0
dataset2/natural/8137430_16_D_500.jpg,5.0,5.0
dataset2/retro/933bb39c0bf52b0d7ebcc041de81af35.jpg,5.0,5.0
dataset2/lolita/CQg9mJ-UEAA07NF.jpg,4.0,5.0
dataset2/dressy/f3464bfc6fe88982bf49e8b7b4617e76.jpg,5.0,5.0
dataset2/girlish/imgdet_1344_22792_imgdet_org.jpg,,
dataset2/fairy/e2b48f80ca9f6a7cf75658992f367cee.jpg,5.0,5.0
dataset2/street/2015-New-Fashion-Hiphop-T-Shirt-font-b-Hip-b-font-font-b-Hop-b-font.jpg,5.0,5.0
dataset2/gal/151520338400_1.jpg,5.0,4.0
dataset2/rock/3bf2f702eb3d0c5ab52b398b8ce40a4d--rock-vintage-look-rock.jpg,5.0,5.0
dataset2/mode/LOEWE_2017_18AW_Pret_a_Porter_Collection_runway_gallery-20.jpg,4.0,5.0
dataset2/fairy/f086531c7354cd5afbe958ef2d8d3a14.jpg,5.0,4.0
dataset2/kireime-casual/770_10s2.jpg,4.0,5.0
dataset2/mode/TKY201303010108.jpg,5.0,5.0
dataset2/mode/Street-Style-Trends-From-Fall-Winter-2015-2016-Paris-Fashion-Week-23.jpg,4.0,5.0
dataset2/lolita/30b3e65c29066282807ec850b77fe9d0.jpg,5.0,5.0
dataset2/natural/15.12.23_IMG_6385.jpg,5.0,5.0
dataset2/mode/irina_djuranovic_naricso_rodriguez_rf16_1894.jpg,5.0,5.0
dataset2/kireime-casual/dc11.jpg,5.0,5.0
