merge_key,semantic,style_fit
dataset2/mode/kendall-jenner-alexander-wang-west-hollywood-street-style__oPt.jpg,5.0,5.0
dataset2/lolita/2ca3421773d95252a5af2ba95e090e96.jpg,5.0,5.0
dataset2/retro/003e0764c15b4a4b5b9ea956d8d80797.jpg,4.0,3.0
dataset2/lolita/CiE51UUVIAAqB-s.jpg,,
dataset2/feminine/9144ade6-e385-44cd-a229-c323da53fe85.jpg,5.0,5.0
dataset2/kireime-casual/白Ｔシャツ×キャメルスカーチョ.png,5.0,4.0
dataset2/retro/c41dd708cd2f511461a9acd32960cf85 copy.jpg,5.0,5.0
dataset2/dressy/img_97d12faa17141f8c989c22137600bdce182904.jpg,4.0,5.0
dataset2/rock/3eebdbcd3e449499f0262d7c9aeb2ce8--rocker-style-rocker-chic.jpg,5.0,5.0
dataset2/street/38dc876fc673b16a890aa34e231a7d36.jpg,5.0,5.0
dataset2/gal/img60101315.jpg,,
dataset2/mode/milano-m-str-rf14-6530.jpg,5.0,5.0
dataset2/kireime-casual/49ef72b19c9b2addea8db508ca9b00b79.jpg,5.0,5.0
dataset2/kireime-casual/513.jpg,5.0,5.0
dataset2/retro/normal.jpg,5.0,5.0
dataset2/kireime-casual/Fashion20160715.jpg,4.0,5.0
dataset2/kireime-casual/bea2d7291152808816382dd9f52639c0.jpg,5.0,5.0
dataset2/kireime-casual/20170110121358867_276.jpg,5.0,5.0
dataset2/mode/image.jpg,5.0,5.0
dataset2/gal/8cee0c9d-37aa-49b4-9812-ee88b382626c.jpg,5.0,5.0
dataset2/ethnic/20460274884_f82592cc39.jpg,5.0,3.0
dataset2/feminine/786dee82ec68149ef65e02340c31288c.jpg,5.0,5.0
dataset2/dressy/99135490_o1.jpg,5.0,5.0
dataset2/natural/F64B1ACC-48D4-4560-8ECB-E31612B58A1F.jpg,5.0,4.0
dataset2/street/0410a46fdd7667897525cdc39c81a540.jpg,5.0,5.0
dataset2/kireime-casual/WS000002-10.jpg,4.0,5.0
dataset2/fairy/bc9cf108886760292b254dd240ce51d9.jpg,5.0,5.0
dataset2/feminine/122464970.jpg,5.0,5.0
dataset2/gal/20170215140837237_276.jpg,4.0,4.0
dataset2/conservative/1f86afa66019101ed836f85f1baa9250.jpg,5.0,5.0
dataset2/girlish/058f7f51-c0d5-425c-95ad-5ca88505761c.jpg,5.0,4.0
dataset2/feminine/20160319110202523_276.jpg,5.0,5.0
dataset2/natural/f93ce4a7.jpg,5.0,4.0
dataset2/kireime-casual/1471604511027_jpg_org.jpg,5.0,5.0
dataset2/ethnic/229639-main.jpg,4.0,3.0
dataset2/fairy/snap_top (1).jpg,5.0,4.0
dataset2/dressy/o065011251017824_650.jpg,5.0,5.0
dataset2/ethnic/20160507214033753_276.jpg,5.0,5.0
dataset2/girlish/20150814135222-5f9d3625ef41788bc8831f7e65affd7481085e10-thumb-300xauto-3165.jpg,5.0,5.0
dataset2/kireime-casual/WS000000-38.jpg,5.0,5.0
dataset2/girlish/1f3ece7137989dbf3ca43d86a7b0518893b92088.jpg,4.0,4.0
dataset2/kireime-casual/20161125192510873_1000-600x800.jpg,5.0,4.0
dataset2/ethnic/20170724195544361_500.jpg,5.0,4.0
dataset2/feminine/1468847711270_jpg_org.jpg,5.0,5.0
dataset2/mode/spl106132_001.jpg,3.0,4.0
dataset2/retro/e7ef0491403de818881bc8d30fd9422c.jpg,5.0,5.0
dataset2/dressy/20101201_1463119.jpg,5.0,5.0
dataset2/mode/Look-d-hiver-fourrure-et-cuir.jpg,5.0,5.0
dataset2/retro/coordisnap-213203-918517-9qljw0.jpg,5.0,5.0
dataset2/mode/kombinezon-letni-krotkie-spodenki-smoriss.jpg,5.0,5.0
