merge_key,semantic,style_fit
dataset2/feminine/35390fcc5389d85110dbed3214485f64ca1f07cb.jpg,5.0,5.0
dataset2/fairy/TK-2012-08-05-011-001-Harajuku.jpg,5.0,4.0
dataset2/natural/l99_cnn_an1_2.jpg,5.0,5.0
dataset2/street/7edec022bc3d091d39935c0b831211a4.jpg,5.0,4.0
dataset2/lolita/2945.jpg,5.0,5.0
dataset2/mode/edc3312f56362fb698bc0088f48c419f.jpg,5.0,4.0
dataset2/natural/Liniere2015Nov_page2.jpg,5.0,3.0
dataset2/mode/hbz-the-list-wang-girls-frankie-rayder-9-10-11-alexander-wang-ss12-party-patrick-mcmullan.jpg,5.0,5.0
dataset2/lolita/201403182130098c1.png,5.0,5.0
dataset2/kireime-casual/018.jpg,5.0,4.0
dataset2/fairy/5e2ikn-l-610x610-dress-lolita-sweet+lolita-japanese-fairy+kei-mask-pastel-sweet-sweater-shoes-girly-cute-stockings-leggings-knee+high+socks-flats-tokyo--outfit-tights-kawaii.jpg,4.0,5.0
dataset2/natural/l71_asimoto1 copy.jpg,4.0,5.0
dataset2/kireime-casual/20161121151721044_276.jpg,5.0,4.0
dataset2/dressy/KBcyKrs4_VL002_r01.jpg,5.0,5.0
dataset2/girlish/WS000015-2.jpg,5.0,3.0
dataset2/retro/171fd2c73151bfce7f65be1d3be36338--s-outfits-cute-outfits.jpg,5.0,5.0
dataset2/feminine/e41c25bf23ee746b3bcb1bcd49bf14ea.jpg,5.0,5.0
dataset2/kireime-casual/513.jpg,5.0,5.0
dataset2/mode/3.-all-black-outfit-with-chic-white-coat.jpg,5.0,5.0
dataset2/street/f2a6b808b918ff63074ab624371f48b7.jpg,5.0,5.0
dataset2/conservative/104009_01_L.jpg,5.0,4.0
dataset2/retro/Dubai+amusement+park+fashion+editorial+photoshoot+8.JPG,4.0,3.0
dataset2/rock/7f891ac9b11841d7b894f226ab0d9e5c (1).jpg,4.0,4.0
dataset2/lolita/Lolicate2.jpg,5.0,5.0
dataset2/kireime-casual/0c362a09-78f2-4ad5-8a88-e5721a4b6035.jpg,5.0,5.0
dataset2/lolita/70de5250-c7f4-457f-8452-2c412d594314.JPG,5.0,5.0
dataset2/fairy/d3cfc8b18f70770e12a7e8c5168af3fa.jpg,4.0,2.0
dataset2/dressy/257683293_1.jpg,5.0,5.0
dataset2/feminine/20170125141815082_276.jpg,4.0,4.0
dataset2/kireime-casual/グレー　マキシスカート　冬コーデ　２.jpg,5.0,5.0
dataset2/fairy/tumblr_n6raoolWFC1qck16to1_1280.jpg,5.0,5.0
dataset2/gal/img_0069.jpg,4.0,4.0
dataset2/mode/fashion-month-trends.jpg,5.0,5.0
dataset2/lolita/20150626114948027_276.jpg,5.0,5.0
dataset2/girlish/7-2_3-m5-3 2.jpg,5.0,3.0
dataset2/gal/16090-s-02-dl.jpg,4.0,5.0
dataset2/conservative/0639e7ab2f3cbd71fc4c53b5dc6c04f0.jpg.jpg,5.0,4.0
dataset2/street/3eef8dc884932673d91769de538981a2.jpg,,
dataset2/mode/Katlin-Aas-9397-640.jpg,5.0,5.0
dataset2/gal/CCtOMM_UgAAJRHl.jpg,,
dataset2/conservative/mig (3).jpg,5.0,4.0
dataset2/lolita/5b17c39bcceacb304c51dcee8012b748.jpg,5.0,5.0
dataset2/lolita/KJ_1_w600 copy.jpg,5.0,5.0
dataset2/feminine/vo098-111-01b.jpg,5.0,5.0
dataset2/feminine/e40515da.jpg,4.0,5.0
dataset2/lolita/arrange61.jpg,5.0,5.0
dataset2/street/2015-Free-shipping-new-font-b-style-b-font-fashion-plaid-shirt-font-b-hip-b.jpg,5.0,5.0
dataset2/retro/07_rect490.jpg,5.0,4.0
dataset2/gal/d82d3874-16dc-499d-aece-1c805364b06b.jpg,5.0,4.0
dataset2/conservative/01-01.jpg,5.0,4.0
