merge_key,semantic,style_fit
dataset2/natural/Liniere2015Nov_page2.jpg,4.0,3.0
dataset2/dressy/ball-gown-strapless-floor-length-organza-orange-wedding-dress-b40155-a_1.jpg,5.0,5.0
dataset2/girlish/small (1).jpg,5.0,5.0
dataset2/gal/20140327125616936_500.jpg,4.0,5.0
dataset2/kireime-casual/0e4a267d8c6725a3ef4b87801fa57d7e.jpg,5.0,5.0
dataset2/mode/img_5239d9790e7700bf4ebd85b83d044514141290.jpg,5.0,5.0
dataset2/conservative/s-101.jpg,,
dataset2/natural/11.jpg,5.0,4.0
dataset2/kireime-casual/31.jpg,5.0,5.0
dataset2/girlish/31fabd75fe39665298eefc86e5219933.jpg,5.0,4.0
dataset2/feminine/images(6).jpg,5.0,5.0
dataset2/fairy/1249.jpg,,
dataset2/street/exclusive-hiphop-hipster-fashion-street-style-rihanna-sweatpants-side-straps-hollow-loose-trousers-lacing-pants-women.jpg,4.0,5.0
dataset2/lolita/gothic_lolita_piano_keys_coord_by_rosieroulette-d4b410a.jpg,4.0,4.0
dataset2/retro/736260a627110dcbf0d1fa58a6a629c5--western-outfits-mint-dress.jpg,5.0,5.0
dataset2/street/mandy-white-jordan-3-hot-pink.png,5.0,5.0
dataset2/mode/1.jpg,4.0,4.0
dataset2/rock/1Tg95.jpg,5.0,3.0
dataset2/girlish/WS000006-10.jpg,5.0,4.0
dataset2/street/3e20c94a50b75948678c514361c1a58d.jpg,5.0,5.0
dataset2/girlish/3cff1a5c2b2649cfce095fac4f971bc588f70a17.jpg,5.0,5.0
dataset2/dressy/d_c21.jpg,5.0,5.0
dataset2/lolita/tumblr_mx1tclzp971qaqpnno4_500.jpg,5.0,5.0
dataset2/dressy/3.jpg,5.0,5.0
dataset2/dressy/alberta_ferretti 18.33.55.jpg,4.0,4.0
dataset2/fairy/defd4d5fe7721deb186670585ce63d86 copy 2.jpg,5.0,5.0
dataset2/dressy/412e937fc0997eec94b8b2192456957b.jpg,4.0,5.0
dataset2/retro/tumblr_inline_nbd2wwc0J01s4ozt7.jpg,5.0,4.0
dataset2/mode/a0384c53234589f37a1dadecc6d61934.jpg,5.0,5.0
dataset2/mode/54d8db71777db_-_hbz-pfw-ss2015-street-style-day7-27.jpg,4.0,5.0
dataset2/kireime-casual/05cc6870d221f4f981e764c2a7de31aa.jpg,5.0,5.0
dataset2/natural/69673-65_3_1.jpg,,
dataset2/feminine/71.jpg,5.0,5.0
dataset2/mode/from-tk-to-tk-the-best-dressed-celebs-of-the-week-1800701-1465506528.640x0c.jpg,5.0,5.0
dataset2/retro/IMG_9002.jpg,5.0,4.0
dataset2/retro/middle_408541_0.jpg,5.0,4.0
dataset2/kireime-casual/c83671ce-b650-4e59-9998-941ad2e14705.jpg,5.0,4.0
dataset2/retro/77574c7b87337e5dd83ca52273df219e.jpg,5.0,5.0
dataset2/lolita/007aa58167f6f80ee2e2fb8c18ba87a0.jpg,5.0,5.0
dataset2/feminine/TIT0117S0064_pz_a001.jpg,5.0,5.0
dataset2/lolita/26322.jpg,,
dataset2/lolita/cs_313.jpg,5.0,5.0
dataset2/dressy/ba9b4bee7be3450e1458a0bd3ed2c346.jpg,5.0,5.0
dataset2/fairy/128a2c0a3d07adedad61adc3983dd4a6.jpg,,
dataset2/kireime-casual/fc7-5.jpg,,
dataset2/retro/lauren-conrad_120911.jpg,5.0,5.0
dataset2/rock/06ebb6001f91f14391a2aa0f26c20b16.jpg,5.0,4.0
dataset2/mode/2563715_Gray_Collage_03_REV.jpg,5.0,5.0
dataset2/lolita/m2.jpg,5.0,5.0
dataset2/dressy/e8c6b11b7a7eb2a2f30e1f24fe0dabf7.jpg,5.0,5.0
