merge_key,semantic,style_fit
dataset2/dressy/p001.jpg,4.0,4.0
dataset2/kireime-casual/1468665467209_jpg_org.jpg,5.0,4.0
dataset2/ethnic/3e6427a635236cbd44b067072a927fba.jpg,5.0,5.0
dataset2/natural/l81_sensetops2.jpg,4.0,5.0
dataset2/mode/1bdd5c41302b0b5bbfd4dfeff281484e.jpg,5.0,5.0
dataset2/natural/mig (1).jpg,5.0,5.0
dataset2/feminine/MA_15060210344279_2.jpg,5.0,4.0
dataset2/conservative/1f86afa66019101ed836f85f1baa9250.jpg,5.0,5.0
dataset2/natural/f869f4153a42c61e3c0a0c4a3c02687d1e2fb401.jpg,4.0,5.0
dataset2/girlish/vivi1-arisadenim-02.jpg,4.0,5.0
dataset2/dressy/408c2be7-ab75-4cac-a41a-a5c3c49fa421.jpg,5.0,5.0
dataset2/fairy/0169cb2d86eedda91e29ef3ab90c5e71.jpg,5.0,4.0
dataset2/street/New-Fashion-Women-font-b-Girls-b-font-Cute-Stylish-Letter-font-b-NERD-b-font.jpg,5.0,5.0
dataset2/retro/55e8375d68139d0a542338dc6263c1d0 copy.jpg,4.0,5.0
dataset2/feminine/30代大人レディースファッションコーデ女性服装夏トレンド流行り2017.jpg,5.0,5.0
dataset2/kireime-casual/E1483882533944_280fcf54_3.jpg,5.0,5.0
dataset2/mode/dc551351855cc8d6894a38416f2e570d.jpg,5.0,5.0
dataset2/lolita/06-06-15D.JPG.jpg,5.0,5.0
dataset2/retro/5720283f7a263a3a840b3c439a103b39.jpg,5.0,5.0
dataset2/dressy/433659536.2.jpg,5.0,5.0
dataset2/retro/1473321964569_jpg_org.jpg,5.0,5.0
dataset2/girlish/imgdet_1753_31293_imgdet_org 2.jpg,3.0,4.0
dataset2/feminine/20161217185100885_276.jpg,5.0,5.0
dataset2/ethnic/9bdc41c9d1c6b7de9e5b1c4e9075d7d0--bohemian-style-boho-chic.jpg,5.0,2.0
dataset2/dressy/compressed_04d9a04c-33e9-48a2-94d2-4af1d229ff3c.jpg,5.0,5.0
dataset2/lolita/f546daaae8ed2a.jpg,5.0,5.0
dataset2/kireime-casual/84c4bc91d3a28b0a89525081d72e9929.jpg,5.0,5.0
dataset2/girlish/imgdet_5334_145448_imgdet_org 2.jpg,4.0,5.0
dataset2/mode/hbz-the-list-wang-girls-frankie-rayder-9-10-11-alexander-wang-ss12-party-patrick-mcmullan.jpg,5.0,5.0
dataset2/gal/COK4VRgUcAAsCXB.jpg,4.0,5.0
dataset2/girlish/20170129170818095_500.jpg,5.0,4.0
dataset2/retro/1a6a449a95fd8fd4379a093be488dc31.jpg,4.0,5.0
dataset2/fairy/tumblr_mhg8ghsPh81qcj6avo1_500.jpeg,5.0,5.0
dataset2/feminine/6925.jpg,5.0,5.0
dataset2/mode/3767fefdf268182dbe122657d456ff5d.jpg,5.0,5.0
dataset2/ethnic/CqHJ5oVVYAAWP87.jpg,5.0,4.0
dataset2/mode/koszula-czarna-przeswitujaca.jpg,5.0,5.0
dataset2/street/korean-girls-street-fashion-style-photos-308790-180669495354476-100002342794103-384532-1863566569-n-large.jpg,4.0,5.0
dataset2/gal/EntryImage (1) copy 4.jpg,5.0,4.0
dataset2/retro/Mt8hF1xCuKEC2kL copy.jpeg,5.0,5.0
dataset2/retro/IMG_1639.jpg,5.0,5.0
dataset2/street/9de95d2a8233c3c7c2fb9e2ed13939b9.jpg,5.0,5.0
dataset2/fairy/tumblr_lw47b8Hl3U1ql69i7o1_500.jpg,5.0,5.0
dataset2/kireime-casual/20170306141817018_320.jpg,5.0,5.0
dataset2/street/fc7cf3c790b2af01ac3db350b802c5d4.jpg,5.0,5.0
dataset2/lolita/gothic_lolita_1_by_schwarze_eiselfe-d585zew.jpg,5.0,5.0
dataset2/lolita/Sweet-Pink-Bow-Short-Sleeves-Chiffon-Lolita-One-Piece-371723-1.jpg,5.0,5.0
dataset2/conservative/1410_05_front.jpg,5.0,4.0
dataset2/girlish/21093826132_04f64e7a00.jpg,5.0,3.0
dataset2/girlish/s-20160614063232855_500.jpg,5.0,4.0
