merge_key,semantic,style_fit
dataset2/conservative/0068_04_00544.jpg,4.0,5.0
dataset2/retro/IMG_1363.jpg,5.0,4.0
dataset2/natural/68bfc89c6a03baeb82bf5e69f6cc8bd8193fcd6f.05.2.9.2.jpeg,5.0,5.0
dataset2/ethnic/7b04328d4ef1d0b458470be738d99898--bohemian-dresses-bohemian-fashion.jpg,4.0,4.0
dataset2/retro/059f79b9fe4ce66110f633e7e1b181b16f987bb4.56.2.9.2.jpeg,4.0,5.0
dataset2/rock/7a1b2f272464b89750df01cc01c8c739.jpg,5.0,5.0
dataset2/gal/45951819.jpg,4.0,4.0
dataset2/ethnic/20160623101649159_276.jpg,5.0,5.0
dataset2/girlish/a4bb55c9532866ebac8c17a0cf4b34b2.jpg,4.0,2.0
dataset2/mode/01d940840019203e52232c6a.jpg,5.0,5.0
dataset2/conservative/WS000014-3.jpg,5.0,4.0
dataset2/feminine/C24-Ni5VIAAu_xb.jpg,5.0,5.0
dataset2/girlish/matome_img_8048_img_org.jpg,5.0,5.0
dataset2/street/839886bfdefd949c10d96a451ac1a66d.jpg,5.0,5.0
dataset2/conservative/1203_1.jpg,5.0,4.0
dataset2/girlish/58b3e35fc5d40.jpeg,,
dataset2/gal/249722_20140202140606-1_576.jpg,5.0,5.0
dataset2/kireime-casual/20170302183111114_1000.jpg,5.0,5.0
dataset2/natural/que-13104748963.jpg,5.0,5.0
dataset2/mode/f281ecd86b34cc76fc3c893479a7173d.jpg,5.0,5.0
dataset2/dressy/54379914.jpg,5.0,5.0
dataset2/mode/-2079333-1486927322.480x480uc.jpg,4.0,4.0
dataset2/conservative/151014_01.jpg,4.0,5.0
dataset2/kireime-casual/e75e6344.jpg,5.0,4.0
dataset2/girlish/14677334_1223164014423560_4013090572343443456_n.jpg,5.0,4.0
dataset2/lolita/gothic_lolita_by_schwarze_eiselfe-d56d5wq.jpg,5.0,4.0
dataset2/feminine/481676777.1.jpg,5.0,5.0
dataset2/fairy/c10d53ab505c6987893897b3507b0d3d.jpg,5.0,5.0
dataset2/girlish/20170318135641040_276.jpg,,
dataset2/fairy/bcbd0e969c368e9fa472f09d31a464c0.jpg,5.0,4.0
dataset2/rock/20160926230426127_276.jpg,4.0,4.0
dataset2/conservative/s-15046999_139359036541063_3322930804375420928_n.jpg,5.0,5.0
dataset2/street/915efb3ebb452b50b9e6b161562f507f.jpg,5.0,5.0
dataset2/lolita/CQg9mJ-UEAA07NF copy.jpg,4.0,5.0
dataset2/gal/200334916.jpg,5.0,4.0
dataset2/ethnic/50033904300A.jpg,5.0,5.0
dataset2/kireime-casual/dp1n7dxet0rm9yg.jpg,5.0,4.0
dataset2/lolita/cs_313.jpg,5.0,5.0
dataset2/retro/kate-spade-clothing copy.jpg,5.0,5.0
dataset2/dressy/dl0023ow2-l1.jpg,5.0,5.0
dataset2/ethnic/_Media_Default_BlogPo_t_article__Этно_стиль_этно9.jpg,5.0,4.0
dataset2/feminine/13696837_303985806658078_1612008592_n.jpg,5.0,5.0
dataset2/gal/20160227233524726_500.jpg,5.0,5.0
dataset2/feminine/108563656.jpg,5.0,5.0
dataset2/ethnic/5dd019e786e70ce8bd3374ea5f3ce722.jpg,4.0,4.0
dataset2/lolita/20160320170836916_276.jpg,5.0,5.0
dataset2/retro/o0404072011563182670.jpg,5.0,5.0
dataset2/kireime-casual/10431967_113680882309317_1348121823_n.jpg,5.0,5.0
dataset2/street/cd10195ccf3df58007e183d62f146bf8.jpg,5.0,5.0
dataset2/gal/スクリーンショット-2016-11-18-15.55.53.png,4.0,4.0
