merge_key,semantic,style_fit
dataset2/street/107adcb3c08642136eb3c453adcfda53.jpg,3.0,4.0
dataset2/conservative/6e1999cac75c866f7e57e414974e5db4.jpg,3.0,4.0
dataset2/ethnic/1519d52f9223dfe5ed3bab5d865b15c1--hippie-chic-bohemian-style.jpg,4.0,3.0
dataset2/lolita/08d551d095d19496d4e4905895bd9a55.jpg,5.0,5.0
dataset2/natural/mig (11).jpg,5.0,5.0
dataset2/rock/9ed9d0c4a631528b7121d71d93a3ba03.jpg,5.0,5.0
dataset2/gal/style63_857_1.jpg,5.0,5.0
dataset2/feminine/images(21).jpg,4.0,5.0
dataset2/rock/howtowearcombatboots11.jpg,5.0,5.0
dataset2/girlish/ar-snhi_8.jpg,5.0,4.0
dataset2/conservative/307_7s2.jpg,5.0,5.0
dataset2/kireime-casual/c3e1738a7904e061a4cfcfc9ed1d763a.jpg,5.0,5.0
dataset2/gal/155968447.jpg,5.0,5.0
dataset2/lolita/90.jpg,4.0,5.0
dataset2/gal/o0480064012307276277.jpg,5.0,5.0
dataset2/kireime-casual/58d1c5c391160.jpeg,5.0,5.0
dataset2/kireime-casual/404404064848.png,,
dataset2/ethnic/20170127104021250_276.jpg,4.0,3.0
dataset2/natural/e-zakkamania_32158-1501467.jpg,5.0,5.0
dataset2/ethnic/IMG_5611_L.jpg,4.0,2.0
dataset2/natural/79fd25d6547fabfcc49013815aa45090.jpg,5.0,5.0
dataset2/conservative/Womaninsight_40208_9.jpg,5.0,5.0
dataset2/natural/sato04.jpg,4.0,3.0
dataset2/mode/d7e4e89615e26a6784429d7b349907ea.jpg,4.0,4.0
dataset2/rock/IMG_11962pcopyl.jpg,5.0,5.0
dataset2/natural/13694408_896043510525486_897212165_n.jpg,5.0,5.0
dataset2/dressy/161394162.jpg,4.0,5.0
dataset2/kireime-casual/20150504005817067_500.jpg,5.0,4.0
dataset2/street/images (1).jpeg,5.0,5.0
dataset2/fairy/9bdbe23415b493a7997f3c5cbc3b139f copy.jpg,5.0,4.0
dataset2/fairy/8198f4eb979ba0b328923672e768b43b.jpg,4.0,4.0
dataset2/natural/20131213183325026_500.jpg,5.0,5.0
dataset2/mode/54ad2889701a7_-_elle-03-couture-fall-2013-christophejosse-xln-xln.jpg,5.0,5.0
dataset2/girlish/mig 2.jpg,5.0,4.0
dataset2/ethnic/que-1260114812.jpg,5.0,4.0
dataset2/feminine/137514062.jpg,4.0,5.0
dataset2/girlish/20170413175958123_500.jpg,5.0,4.0
dataset2/mode/25B0E8FB00000578-0-image-m-2_1423968807585.jpg,3.0,2.0
dataset2/kireime-casual/a5b2b3cfd521656ef1098ea00e55b2f2.jpg,5.0,4.0
dataset2/conservative/BeautyPlus_20160916051412_save-201x300.jpg,3.0,4.0
dataset2/feminine/001535941001.jpg,5.0,5.0
dataset2/gal/6b439a89-1c4b-4f6e-b3a1-5c00d0f25000.jpg,5.0,5.0
dataset2/girlish/2253.jpeg,5.0,5.0
dataset2/girlish/1e240dda76ae858f309c2f0430cd1417.jpg,5.0,5.0
dataset2/mode/dd.jpg,5.0,5.0
dataset2/mode/Mode-street-style-look-tendance-sexy-en-hiver-bcbg-girl_reference.jpg,4.0,4.0
dataset2/retro/1474697395447_jpg_org.jpg,4.0,4.0
dataset2/dressy/11653541_1.jpg,5.0,5.0
dataset2/natural/20161118153754558_276.jpg,5.0,5.0
dataset2/natural/9f890bff054f0644527a45408f11b3e84604f34d.jpg,4.0,5.0
