merge_key,semantic,style_fit
dataset2/rock/20161014152120898_276.jpg,5.0,5.0
dataset2/mode/hbz-the-list-wang-girls-frankie-rayder-9-10-11-alexander-wang-ss12-party-patrick-mcmullan.jpg,4.0,4.0
dataset2/street/Women-Harem-Pants-2014-Fashion-Casual-LONDON-Letters-Boy-Print-Sport-Punk-Hip-Hop-Harem-Pants.jpg,5.0,5.0
dataset2/ethnic/20150724133854372_276.jpg,5.0,4.0
dataset2/mode/8d0316bf2cef589279875f82570ba7fd.jpg,4.0,4.0
dataset2/ethnic/2ce1f1cbbbe9585e9dafa006fbfa1ac9.jpg,5.0,4.0
dataset2/conservative/EntryImage.jpg,5.0,5.0
dataset2/lolita/Cotton-Pink-Cape-Sweet-Lolita-Dress-12659-3.jpg,5.0,5.0
dataset2/conservative/_DSC5538(3).JPG.jpg,5.0,4.0
dataset2/mode/tumblr_n4pa41X8yO1tp53kto1_500.jpg,5.0,5.0
dataset2/mode/image (4).jpg,5.0,5.0
dataset2/conservative/20151105070401-thumb-autox807-869.jpg,4.0,5.0
dataset2/retro/2e90599675087e9732ac8c49c01a7d2f copy.jpg,5.0,5.0
dataset2/lolita/102324668 copy.jpg,5.0,5.0
dataset2/gal/8743985B_1_D_500.jpg,5.0,5.0
dataset2/girlish/db09358cff861a8e01786bcffaa26597 2.jpg,5.0,4.0
dataset2/lolita/15802365_253370441751652_2496836021568667648_n.jpg,5.0,5.0
dataset2/lolita/Baidu-IME_2014-7-12_23-2-53.jpg,4.0,5.0
dataset2/mode/eVqHhkhC.jpg,5.0,5.0
dataset2/feminine/dc54628f3d246055e179fecb68976bd7.jpg,5.0,5.0
dataset2/fairy/1dd706e22425a672747591258bb47c0e.jpg,5.0,5.0
dataset2/ethnic/20170105105937274_276.jpg,5.0,4.0
dataset2/fairy/fairy_kei_1_by_lulysalle-d4hrc5c.jpg,5.0,5.0
dataset2/feminine/imgdet_1604_27916_imgdet_org.jpg,,
dataset2/gal/cc0998a5c0be343a94cc9d42f3105875.jpg,5.0,5.0
dataset2/fairy/coordisnap-116337-1808938-b23ihzb.jpg,5.0,4.0
dataset2/ethnic/20170426215042446_276.jpg,5.0,4.0
dataset2/girlish/100bebfb1329545fbf3454dcec5d12a5 copy 2.jpeg,,
dataset2/feminine/LES14S0307_pz_a005.jpg,5.0,5.0
dataset2/natural/644000970_03.JPG.jpg,5.0,5.0
dataset2/ethnic/20160608230310454_276.jpg,5.0,4.0
dataset2/girlish/20141027143300341_276.jpg,4.0,3.0
dataset2/ethnic/Europe-station-2016-summer-new-font-b-women-s-b-font-font-b-clothing-b-font.jpg,5.0,4.0
dataset2/mode/20150806084919793_500.jpg,4.0,5.0
dataset2/ethnic/fb183b5a1ab826c06cf67e036c693d5d--bohemian-outfit-bohemian-style.jpg,4.0,3.0
dataset2/street/2016-fashion-women-t-shirt-celebrity-number.jpg,5.0,5.0
dataset2/fairy/3cacb88d6fd61705ac93200f828cf34c.jpg,5.0,5.0
dataset2/gal/f461fd660c704cc41c6c785766494340c15812a9.41.2.9.2.jpeg,5.0,5.0
dataset2/retro/kate-spade-clothing copy 5.jpg,5.0,4.0
dataset2/kireime-casual/vaasazajswdpp5kv2qs4.jpg,4.0,4.0
dataset2/mode/Mode-street-style-look-tendance-cuir-mutine-minette.jpg,5.0,5.0
dataset2/rock/Rock-Style-Fashion-27-Outfit-ideas-and-Stylish-Combinations-6.png,5.0,5.0
dataset2/gal/p08.jpg,5.0,5.0
dataset2/street/rBVaGlVQLiWAAXU2AAJRe2XUXF0769.jpg,5.0,5.0
dataset2/feminine/nr143_v2.jpg,5.0,5.0
dataset2/rock/0dd556c8a4787cd3326ac5817415666a.jpg,5.0,5.0
dataset2/conservative/mig (1) copy.jpg,5.0,4.0
dataset2/mode/Look-d-hiver-chic.jpg,5.0,5.0
dataset2/ethnic/09182359_55fc26d4a68e5.jpg,5.0,4.0
dataset2/lolita/_MG_2621.jpg,,
