merge_key,style,rel_path,clip_similarity
dataset2/mode/transparentnosc_64_mainpage_1 copy.jpg,mode,../dataset2/mode/transparentnosc_64_mainpage_1 copy.jpg,0.31543624
dataset2/gal/12751299_1518698775102278_635127373_n.jpg,gal,../dataset2/gal/12751299_1518698775102278_635127373_n.jpg,0.29295868
dataset2/fairy/d300e10aa2367f43fbd37beaa7cd0908.jpg,fairy,../dataset2/fairy/d300e10aa2367f43fbd37beaa7cd0908.jpg,0.3514851
dataset2/street/03ac59ccc2cbcc0a0e6ed90a9ec768e0.jpg,street,../dataset2/street/03ac59ccc2cbcc0a0e6ed90a9ec768e0.jpg,0.34482455
dataset2/rock/12.jpg,rock,../dataset2/rock/12.jpg,0.31097913
dataset2/mode/tumblr_n4pa41X8yO1tp53kto1_500.jpg,mode,../dataset2/mode/tumblr_n4pa41X8yO1tp53kto1_500.jpg,0.29723516
dataset2/rock/lj11.jpg,rock,../dataset2/rock/lj11.jpg,0.348364
dataset2/retro/compressed_94c17a0d-3968-48df-8063-7dec80f485f8.jpg,retro,../dataset2/retro/compressed_94c17a0d-3968-48df-8063-7dec80f485f8.jpg,0.36285952
dataset2/dressy/30282.jpg,dressy,../dataset2/dressy/30282.jpg,0.32201
dataset2/kireime-casual/1604_05_front_02.jpg,kireime-casual,../dataset2/kireime-casual/1604_05_front_02.jpg,0.31687975
dataset2/dressy/114042969_o3.jpg,dressy,../dataset2/dressy/114042969_o3.jpg,0.3045917
dataset2/mode/72ff019ed351836b98fc68e997b4861b.jpg,mode,../dataset2/mode/72ff019ed351836b98fc68e997b4861b.jpg,0.3532245
dataset2/natural/91W8ATG0hvL.jpg,natural,../dataset2/natural/91W8ATG0hvL.jpg,0.28902045
dataset2/girlish/824c275f-907c-4043-b531-423df4a6135b.jpg,girlish,../dataset2/girlish/824c275f-907c-4043-b531-423df4a6135b.jpg,0.3390108
dataset2/dressy/86926332_o1.jpg,dressy,../dataset2/dressy/86926332_o1.jpg,0.32849926
dataset2/ethnic/35e3a4dc3d25d14da61b47e493808e9f.jpg,ethnic,../dataset2/ethnic/35e3a4dc3d25d14da61b47e493808e9f.jpg,0.33942118
dataset2/rock/cd40579aa1a9349322c3592b0299deef.jpg,rock,../dataset2/rock/cd40579aa1a9349322c3592b0299deef.jpg,0.34452513
dataset2/lolita/bf6aa6e0-a8aa-41b1-a9db-c67fe2e27e80.jpg,lolita,../dataset2/lolita/bf6aa6e0-a8aa-41b1-a9db-c67fe2e27e80.jpg,0.34156576
dataset2/retro/2d7ae77ff821acb264e5cc7ec6752a1a.jpg,retro,../dataset2/retro/2d7ae77ff821acb264e5cc7ec6752a1a.jpg,0.3205986
dataset2/natural/e4061-11.jpg,natural,../dataset2/natural/e4061-11.jpg,0.27704608
