merge_key,style,rel_path,clip_similarity
dataset2/fairy/tumblr_o0ctjoOk4E1rynuc5o1_500.jpg,fairy,../dataset2/fairy/tumblr_o0ctjoOk4E1rynuc5o1_500.jpg,0.34058404
dataset2/girlish/s110-820-1.jpg,girlish,../dataset2/girlish/s110-820-1.jpg,0.30443537
dataset2/mode/12-33-3+(7).jpg,mode,../dataset2/mode/12-33-3+(7).jpg,0.32463154
dataset2/fairy/coordisnap-613808-1164409-7lbtkf.jpg,fairy,../dataset2/fairy/coordisnap-613808-1164409-7lbtkf.jpg,0.3140391
dataset2/kireime-casual/a636bed42b610cbb6a78376e787df4ca.jpg,kireime-casual,../dataset2/kireime-casual/a636bed42b610cbb6a78376e787df4ca.jpg,0.30761307
dataset2/feminine/20170113171448390_276.jpg,feminine,../dataset2/feminine/20170113171448390_276.jpg,0.30479258
dataset2/girlish/20150220193916052_1000.jpg,girlish,../dataset2/girlish/20150220193916052_1000.jpg,0.34145188
dataset2/lolita/CIMG6932.JPG.jpg,lolita,../dataset2/lolita/CIMG6932.JPG.jpg,0.33793676
dataset2/feminine/COSdYvPUYAA1eRB.jpg,feminine,../dataset2/feminine/COSdYvPUYAA1eRB.jpg,0.32330316
dataset2/kireime-casual/20170302183111114_1000.jpg,kireime-casual,../dataset2/kireime-casual/20170302183111114_1000.jpg,0.33993015
dataset2/retro/4cf71802687f0ee731995cb5037b924c.jpg,retro,../dataset2/retro/4cf71802687f0ee731995cb5037b924c.jpg,0.33503783
dataset2/fairy/dbd5893c842ad314edd040c0c8bf5169.jpg,fairy,../dataset2/fairy/dbd5893c842ad314edd040c0c8bf5169.jpg,0.2837142
dataset2/mode/Rihanna-Mary-Katrantzou-Sweater-Alexander-Wang-Cameron-Boots-Alexander-Wang-Rocco-Bag.jpg,mode,../dataset2/mode/Rihanna-Mary-Katrantzou-Sweater-Alexander-Wang-Cameron-Boots-Alexander-Wang-Rocco-Bag.jpg,0.25893742
dataset2/dressy/iu.jpg,dressy,../dataset2/dressy/iu.jpg,0.28568524
dataset2/feminine/20160720115315323_500.jpg,feminine,../dataset2/feminine/20160720115315323_500.jpg,0.32737133
dataset2/gal/15099593_375641896105534_1881056054851141632_n.jpg,gal,../dataset2/gal/15099593_375641896105534_1881056054851141632_n.jpg,0.3024331
dataset2/retro/HellBunnySummerCollectionb.jpg,retro,../dataset2/retro/HellBunnySummerCollectionb.jpg,0.29467174
dataset2/lolita/B46SICiCcAAk-QN copy.jpg,lolita,../dataset2/lolita/B46SICiCcAAk-QN copy.jpg,0.30758855
dataset2/feminine/2015_arause-3-e1435510944782.jpg,feminine,../dataset2/feminine/2015_arause-3-e1435510944782.jpg,0.3143608
dataset2/lolita/bda9104b28d93d4acb57873d8acb1d83.jpg,lolita,../dataset2/lolita/bda9104b28d93d4acb57873d8acb1d83.jpg,0.33022928
dataset2/dressy/484_img_1.jpg,dressy,../dataset2/dressy/484_img_1.jpg,0.349754
dataset2/gal/doubleheart_151530309600.jpg,gal,../dataset2/gal/doubleheart_151530309600.jpg,0.36318073
dataset2/gal/20160901131633655_276.jpg,gal,../dataset2/gal/20160901131633655_276.jpg,0.31513458
dataset2/mode/20170208001819_13672875.jpg,mode,../dataset2/mode/20170208001819_13672875.jpg,0.32317597
dataset2/girlish/20170516225315208_276.jpg,girlish,../dataset2/girlish/20170516225315208_276.jpg,0.30122116
dataset2/conservative/49101220109540067615.JPG,conservative,../dataset2/conservative/49101220109540067615.JPG,0.2296699
