merge_key,style,rel_path,clip_similarity
dataset2/girlish/ea1854f37afe1c20fb2a48484db400fe 2.jpg,girlish,../dataset2/girlish/ea1854f37afe1c20fb2a48484db400fe 2.jpg,0.29471612
dataset2/girlish/8e2c08b18a172feb28c76b119c1d07bf.jpg,girlish,../dataset2/girlish/8e2c08b18a172feb28c76b119c1d07bf.jpg,0.27569222
dataset2/girlish/7c056431e551bf3797dbdcf774e3d31d--tina-tamashiro-gyaru 2.jpg,girlish,../dataset2/girlish/7c056431e551bf3797dbdcf774e3d31d--tina-tamashiro-gyaru 2.jpg,0.34012544
dataset2/gal/20170105120646336_276.jpg,gal,../dataset2/gal/20170105120646336_276.jpg,0.3077448
dataset2/natural/20130201_65068.jpg,natural,../dataset2/natural/20130201_65068.jpg,0.31098574
dataset2/ethnic/b26dc9a8326fb5a0803865fd9a2490738ddc7ae7.jpeg,ethnic,../dataset2/ethnic/b26dc9a8326fb5a0803865fd9a2490738ddc7ae7.jpeg,0.32894534
dataset2/mode/alexander-wang-black-small-emile-tote-product-1-18167280-1-693636289-normal.jpeg,mode,../dataset2/mode/alexander-wang-black-small-emile-tote-product-1-18167280-1-693636289-normal.jpeg,0.33849826
dataset2/gal/55658405.jpg,gal,../dataset2/gal/55658405.jpg,0.25548092
dataset2/dressy/c_4932_field_10.jpg,dressy,../dataset2/dressy/c_4932_field_10.jpg,0.29631793
dataset2/lolita/050bf238.jpg,lolita,../dataset2/lolita/050bf238.jpg,0.27130634
dataset2/gal/p11.jpg,gal,../dataset2/gal/p11.jpg,0.36654735
dataset2/kireime-casual/1479187558993.jpg,kireime-casual,../dataset2/kireime-casual/1479187558993.jpg,0.32142568
dataset2/girlish/474193e456d1204910d20c28763c292b.jpg,girlish,../dataset2/girlish/474193e456d1204910d20c28763c292b.jpg,0.3339914
dataset2/retro/582e18c1a82f8cac71352923512fc74d.png,retro,../dataset2/retro/582e18c1a82f8cac71352923512fc74d.png,0.35027754
dataset2/gal/wpid-55d1de01d5e49_L copy.jpeg,gal,../dataset2/gal/wpid-55d1de01d5e49_L copy.jpeg,0.2864226
dataset2/mode/o-KOURTNEY-KARDASHIAN-570.jpg,mode,../dataset2/mode/o-KOURTNEY-KARDASHIAN-570.jpg,0.3297627
dataset2/natural/entry011.jpg,natural,../dataset2/natural/entry011.jpg,0.3049195
dataset2/feminine/71.jpg,feminine,../dataset2/feminine/71.jpg,0.33914158
dataset2/conservative/609526682828dd0414bb0f57d15446ad.jpg,conservative,../dataset2/conservative/609526682828dd0414bb0f57d15446ad.jpg,0.33846813
dataset2/street/ee6779a41fa6ed6ef3bc8bea73198a98.jpg,street,../dataset2/street/ee6779a41fa6ed6ef3bc8bea73198a98.jpg,0.35524762
dataset2/rock/Ashley-Benson_131017.jpg,rock,../dataset2/rock/Ashley-Benson_131017.jpg,0.34323415
dataset2/girlish/20161004104028699_276.jpg,girlish,../dataset2/girlish/20161004104028699_276.jpg,0.32955152
dataset2/street/7af37ce3e3efeb7cc9f06e0c5eccea05.jpg,street,../dataset2/street/7af37ce3e3efeb7cc9f06e0c5eccea05.jpg,0.2523452
dataset2/kireime-casual/b528d74a6a832380f0adc28d502037cf--cats.jpg,kireime-casual,../dataset2/kireime-casual/b528d74a6a832380f0adc28d502037cf--cats.jpg,0.30836836
dataset2/lolita/20120917_2315102.jpg,lolita,../dataset2/lolita/20120917_2315102.jpg,0.33608678
dataset2/fairy/96669316.jpg,fairy,../dataset2/fairy/96669316.jpg,0.3405416
dataset2/kireime-casual/カジュアルコーデ.jpg,kireime-casual,../dataset2/kireime-casual/カジュアルコーデ.jpg,0.35535982
