merge_key,style,rel_path,clip_similarity
dataset2/lolita/3238.jpg,lolita,../dataset2/lolita/3238.jpg,0.2892691
dataset2/fairy/83f6efc370e42430e577b2e02182a382.jpg,fairy,../dataset2/fairy/83f6efc370e42430e577b2e02182a382.jpg,0.28306222
dataset2/girlish/20170312175235978_500.jpg,girlish,../dataset2/girlish/20170312175235978_500.jpg,0.28412682
dataset2/girlish/39d7d57505f484fb24dd8e1204c2c12a.jpg,girlish,../dataset2/girlish/39d7d57505f484fb24dd8e1204c2c12a.jpg,0.34133187
dataset2/natural/abc3eb44b3d93f19066d1c6339ce7df5a1a3da14.jpg,natural,../dataset2/natural/abc3eb44b3d93f19066d1c6339ce7df5a1a3da14.jpg,0.29041708
dataset2/girlish/20170429154928338_500.jpg,girlish,../dataset2/girlish/20170429154928338_500.jpg,0.29048887
dataset2/retro/wz02d02515-m-03-ds.jpg,retro,../dataset2/retro/wz02d02515-m-03-ds.jpg,0.28749424
dataset2/mode/6d6d4dd1eeb97e6c8070b8c7fdd0caba.jpg,mode,../dataset2/mode/6d6d4dd1eeb97e6c8070b8c7fdd0caba.jpg,0.35110867
dataset2/mode/042116-kendall-jenner-cape-lead.jpg,mode,../dataset2/mode/042116-kendall-jenner-cape-lead.jpg,0.269629
dataset2/gal/w700c-ez_9a7d9d0a902e9f3f4af389ab742980e418b91eb0e7590983.jpg,gal,../dataset2/gal/w700c-ez_9a7d9d0a902e9f3f4af389ab742980e418b91eb0e7590983.jpg,0.3332993
dataset2/mode/jennifer-lawrence-shopping-nyc-alexander-wang-26.jpg,mode,../dataset2/mode/jennifer-lawrence-shopping-nyc-alexander-wang-26.jpg,0.2877497
dataset2/street/7706c1e74ce37151cb7cdb54ebc2cbfe.jpg,street,../dataset2/street/7706c1e74ce37151cb7cdb54ebc2cbfe.jpg,0.25134337
dataset2/mode/q1v6so-l-610x610-shorts-black+shorts-sports+shorts-grey-muscle+tee-mirrored+sunglasses-round+sunglasses-workout-gym+clothes-gym+shorts.jpg,mode,../dataset2/mode/q1v6so-l-610x610-shorts-black+shorts-sports+shorts-grey-muscle+tee-mirrored+sunglasses-round+sunglasses-workout-gym+clothes-gym+shorts.jpg,0.29333174
dataset2/dressy/compressed_493f6c37-58b0-4725-975b-d66317f18c05.jpg,dressy,../dataset2/dressy/compressed_493f6c37-58b0-4725-975b-d66317f18c05.jpg,0.32878104
dataset2/lolita/799797bc4f2598a4724047492a69fa64.jpg,lolita,../dataset2/lolita/799797bc4f2598a4724047492a69fa64.jpg,0.2999265
dataset2/gal/smt2015050104-203x360.png,gal,../dataset2/gal/smt2015050104-203x360.png,0.2981552
dataset2/feminine/snapcrab_noname_2014-2-2_23-32-46_no-00.png,feminine,../dataset2/feminine/snapcrab_noname_2014-2-2_23-32-46_no-00.png,0.31593147
dataset2/girlish/o0330050012956388182 2.jpg,girlish,../dataset2/girlish/o0330050012956388182 2.jpg,0.3491324
dataset2/kireime-casual/photo_4.jpg,kireime-casual,../dataset2/kireime-casual/photo_4.jpg,0.31425053
dataset2/gal/E9818AE59C92E59CB0E3839EE383BCE38396E383ABE69F84.jpg,gal,../dataset2/gal/E9818AE59C92E59CB0E3839EE383BCE38396E383ABE69F84.jpg,0.3272828
dataset2/ethnic/img61488911.jpg,ethnic,../dataset2/ethnic/img61488911.jpg,0.2908398
dataset2/mode/designer-vera-wang-and-singer-rita-ora-pose-backstage-at-vera-wang-picture-id488325686.jpg,mode,../dataset2/mode/designer-vera-wang-and-singer-rita-ora-pose-backstage-at-vera-wang-picture-id488325686.jpg,0.23855588
dataset2/ethnic/w700c-ez_da04feac2fbb6744f95ad3ebcd350b482f163a0d905f1c44.jpeg,ethnic,../dataset2/ethnic/w700c-ez_da04feac2fbb6744f95ad3ebcd350b482f163a0d905f1c44.jpeg,0.35720134
dataset2/girlish/vivi2-bluegreen-02 2.jpg,girlish,../dataset2/girlish/vivi2-bluegreen-02 2.jpg,0.32671303
dataset2/kireime-casual/02-140200000-08-11g.jpg,kireime-casual,../dataset2/kireime-casual/02-140200000-08-11g.jpg,0.31194073
dataset2/feminine/10149066N002.jpg,feminine,../dataset2/feminine/10149066N002.jpg,0.32086635
dataset2/conservative/middle_thumb_0.jpg,conservative,../dataset2/conservative/middle_thumb_0.jpg,0.3426025
dataset2/girlish/20170417164555612_500.jpg,girlish,../dataset2/girlish/20170417164555612_500.jpg,0.3242314
dataset2/girlish/20170211172710468_320.jpg,girlish,../dataset2/girlish/20170211172710468_320.jpg,0.33054936
dataset2/street/tumblr_inline_mnatuyFMQP1qz4rgp.jpg,street,../dataset2/street/tumblr_inline_mnatuyFMQP1qz4rgp.jpg,0.31745958
dataset2/fairy/coordisnap-2404322-3545103-434au49.jpg,fairy,../dataset2/fairy/coordisnap-2404322-3545103-434au49.jpg,0.28415078
dataset2/conservative/14a3a053c405b971594e623e1f2c419d.jpg,conservative,../dataset2/conservative/14a3a053c405b971594e623e1f2c419d.jpg,0.30178908
dataset2/conservative/85d47f72f646ba8596ca6de1eef26cbb.jpg,conservative,../dataset2/conservative/85d47f72f646ba8596ca6de1eef26cbb.jpg,0.34751
dataset2/kireime-casual/0213e203-s.jpg,kireime-casual,../dataset2/kireime-casual/0213e203-s.jpg,0.33468264
dataset2/conservative/3353_large.jpg,conservative,../dataset2/conservative/3353_large.jpg,0.34554306
dataset2/rock/4acc31f6461713a767858fc08bfcd748.jpg,rock,../dataset2/rock/4acc31f6461713a767858fc08bfcd748.jpg,0.27127853
dataset2/fairy/Lavender-Hair-Kawaii-Accessories-Harajuku-2013-05-18-DSC7624.jpg,fairy,../dataset2/fairy/Lavender-Hair-Kawaii-Accessories-Harajuku-2013-05-18-DSC7624.jpg,0.3370009
dataset2/fairy/3cacb88d6fd61705ac93200f828cf34c.jpg,fairy,../dataset2/fairy/3cacb88d6fd61705ac93200f828cf34c.jpg,0.32058746
dataset2/street/rihanna-air-jordan-xii-12-playoffs-09.jpg,street,../dataset2/street/rihanna-air-jordan-xii-12-playoffs-09.jpg,0.30684876
dataset2/natural/117y02-9 copy.jpg,natural,../dataset2/natural/117y02-9 copy.jpg,0.3478369
dataset2/lolita/20141104220707671.jpg,lolita,../dataset2/lolita/20141104220707671.jpg,0.30102158
dataset2/lolita/coordisnap-11450-71480-42q6pd.jpg,lolita,../dataset2/lolita/coordisnap-11450-71480-42q6pd.jpg,0.27884057
dataset2/mode/hannah-bronfman-attends-the-vera-wang-collection-fall-2016-fashion-picture-id510654858.jpg,mode,../dataset2/mode/hannah-bronfman-attends-the-vera-wang-collection-fall-2016-fashion-picture-id510654858.jpg,0.32201266
dataset2/mode/11523190cedfd943ec0080715782eb21.jpg,mode,../dataset2/mode/11523190cedfd943ec0080715782eb21.jpg,0.33443493
dataset2/fairy/48eba3e10f9ea1c064aad8e765cce77b.jpg,fairy,../dataset2/fairy/48eba3e10f9ea1c064aad8e765cce77b.jpg,0.27950925
