true,pred,confidence,correct
6,7,0.671733558177948,False
11,11,0.6127488017082214,True
2,2,0.9236240983009338,True
7,7,0.9203595519065857,True
7,7,0.857567548751831,True
3,3,0.8896570205688477,True
10,10,0.7751181721687317,True
4,4,0.9718970656394958,True
7,7,0.887603759765625,True
8,8,0.998252809047699,True
3,10,0.7540810704231262,False
11,11,0.9555375576019287,True
4,5,0.9709603190422058,False
8,3,0.6815151572227478,False
8,8,0.9988465309143066,True
2,2,0.9985277652740479,True
1,1,0.9999874830245972,True
13,1,0.6343233585357666,False
12,12,0.9845539927482605,True
13,12,0.9499104619026184,False
13,12,0.6943256855010986,False
13,13,0.9928638935089111,True
5,5,0.9927273988723755,True
13,12,0.989100992679596,False
6,10,0.6801585555076599,False
9,9,0.9991341233253479,True
6,5,0.995513379573822,False
9,7,0.7700318694114685,False
5,5,0.9971108436584473,True
1,1,0.9999665021896362,True
6,6,0.9465786218643188,True
6,4,0.8235279321670532,False
6,6,0.9927701354026794,True
2,2,0.980867326259613,True
0,0,0.963629961013794,True
9,9,0.9975071549415588,True
10,7,0.6485490202903748,False
3,3,0.9904696345329285,True
9,9,0.967423677444458,True
11,11,0.7511927485466003,True
5,5,0.9964446425437927,True
5,5,0.9996932744979858,True
10,10,0.40329861640930176,True
5,12,0.4254246652126312,False
11,11,0.9940034747123718,True
4,4,0.764874279499054,True
3,3,0.9825736880302429,True
9,11,0.9945529103279114,False
9,9,0.9454641342163086,True
3,3,0.9978637099266052,True
0,0,0.8969462513923645,True
10,10,0.9931461811065674,True
6,6,0.958533525466919,True
6,10,0.5945104956626892,False
9,9,0.9976502060890198,True
11,11,0.9982612729072571,True
10,10,0.9947471022605896,True
1,1,0.9999704360961914,True
1,1,0.9999880790710449,True
0,0,0.9567434787750244,True
9,9,0.995306670665741,True
11,11,0.8878973126411438,True
10,10,0.9216517806053162,True
13,13,0.9853768944740295,True
3,3,0.3680751621723175,True
6,6,0.9222930073738098,True
4,4,0.849517822265625,True
10,10,0.9977275729179382,True
8,3,0.5269224643707275,False
12,12,0.9888128638267517,True
6,6,0.9799147248268127,True
3,3,0.9993698000907898,True
8,8,0.9818945527076721,True
12,12,0.9729554653167725,True
6,0,0.9607222676277161,False
0,0,0.903673529624939,True
13,13,0.9990136623382568,True
9,7,0.8277416825294495,False
5,5,0.9587056040763855,True
8,8,0.9990395903587341,True
8,8,0.9986857771873474,True
0,0,0.7812113165855408,True
5,5,0.9985478520393372,True
12,12,0.9929183125495911,True
2,2,0.861322820186615,True
5,5,0.9943445920944214,True
12,9,0.6385645270347595,False
6,6,0.6470276713371277,True
11,11,0.9951411485671997,True
1,1,0.9998635053634644,True
1,1,0.9939404726028442,True
0,0,0.665701687335968,True
0,7,0.8602421283721924,False
4,4,0.9868751168251038,True
4,6,0.5778824090957642,False
6,2,0.8362671732902527,False
4,4,0.9789407849311829,True
12,12,0.9327580332756042,True
7,10,0.9216087460517883,False
