true,pred,confidence,correct
11,10,0.42417818307876587,False
10,10,0.9324950575828552,True
12,12,0.9813787937164307,True
1,1,0.9997773766517639,True
7,7,0.916187584400177,True
7,0,0.8389127254486084,False
3,3,0.9998873472213745,True
9,9,0.970672607421875,True
6,6,0.9666651487350464,True
2,2,0.9976561069488525,True
0,0,0.9858433604240417,True
5,5,0.9943990111351013,True
1,6,0.5567595958709717,False
6,13,0.9994136095046997,False
4,4,0.8639868497848511,True
9,9,0.9936237335205078,True
1,1,0.999861478805542,True
2,2,0.7105826735496521,True
3,3,0.9997312426567078,True
0,6,0.578332781791687,False
6,6,0.9841123223304749,True
7,7,0.985081672668457,True
6,5,0.9932411909103394,False
9,12,0.9850232601165771,False
0,0,0.9823032021522522,True
5,1,0.8518158793449402,False
7,7,0.9872671961784363,True
8,8,0.9999691247940063,True
11,8,0.897058367729187,False
10,10,0.9692763686180115,True
4,4,0.8413267135620117,True
4,4,0.9271197319030762,True
7,7,0.9805536270141602,True
5,5,0.9982296824455261,True
8,8,0.99996018409729,True
13,13,0.9990561604499817,True
5,5,0.9984521865844727,True
13,13,0.9999521970748901,True
6,7,0.42362141609191895,False
9,9,0.997689962387085,True
12,12,0.9954788684844971,True
0,0,0.9588488340377808,True
10,10,0.9976866245269775,True
6,6,0.5109848976135254,True
0,0,0.8293362259864807,True
5,13,0.4965784251689911,False
13,13,0.7171352505683899,True
7,7,0.9699328541755676,True
12,9,0.9376696944236755,False
11,11,0.9962422847747803,True
12,12,0.9899187088012695,True
0,0,0.9592950940132141,True
8,8,0.99996018409729,True
5,5,0.941144585609436,True
10,10,0.9926576018333435,True
11,11,0.9598881006240845,True
11,11,0.999275267124176,True
0,0,0.5860143899917603,True
1,1,0.9999681711196899,True
0,0,0.9484856128692627,True
11,11,0.5851036906242371,True
9,12,0.8544496297836304,False
4,4,0.9463199973106384,True
3,3,0.9998643398284912,True
10,7,0.9813685417175293,False
7,7,0.9517048001289368,True
1,1,0.9071319103240967,True
10,10,0.9964010715484619,True
4,6,0.969903826713562,False
3,3,0.9998311996459961,True
5,5,0.4352481961250305,True
9,9,0.9883249998092651,True
0,0,0.9542645812034607,True
2,2,0.995932400226593,True
10,10,0.5293644666671753,True
8,8,0.9989443421363831,True
6,6,0.9754544496536255,True
3,3,0.9998052716255188,True
6,6,0.9675686359405518,True
10,7,0.9299885034561157,False
13,13,0.9999722242355347,True
3,3,0.9981902241706848,True
9,12,0.9720823764801025,False
8,8,0.9999459981918335,True
13,13,0.9998584985733032,True
13,13,0.9999697208404541,True
13,13,0.9999542236328125,True
8,8,0.9997726082801819,True
10,7,0.33911508321762085,False
13,13,0.8468002080917358,True
9,12,0.6249197721481323,False
12,12,0.9946288466453552,True
9,5,0.9465174078941345,False
3,3,0.9580317139625549,True
1,1,0.9999420642852783,True
3,3,0.9917479753494263,True
3,3,0.9997863173484802,True
6,6,0.9946386218070984,True
4,4,0.9461790919303894,True
8,8,0.8566522598266602,True
7,7,0.7308236956596375,True
2,9,0.7065011262893677,False
11,11,0.9987996816635132,True
10,10,0.9983945488929749,True
2,2,0.9986903071403503,True
12,12,0.98591148853302,True
3,3,0.9998570680618286,True
5,5,0.9889816641807556,True
5,5,0.9940019249916077,True
9,12,0.8596997261047363,False
6,6,0.8951180577278137,True
7,7,0.9267501831054688,True
13,13,0.9999113082885742,True
7,7,0.973478376865387,True
9,9,0.993806004524231,True
1,1,0.999885082244873,True
2,2,0.9972571730613708,True
9,9,0.772388219833374,True
10,10,0.9935840964317322,True
2,2,0.9935262203216553,True
11,11,0.999380350112915,True
4,4,0.886936604976654,True
5,5,0.9985302686691284,True
5,5,0.9822376370429993,True
0,0,0.9726662039756775,True
4,4,0.9874992966651917,True
6,10,0.3668208122253418,False
0,0,0.9542428851127625,True
7,7,0.8013724088668823,True
8,8,0.9999058246612549,True
7,7,0.9807592034339905,True
11,11,0.9963311553001404,True
7,7,0.9663403034210205,True
8,8,0.9999285936355591,True
6,6,0.49182000756263733,True
6,0,0.8228775262832642,False
12,12,0.9827552437782288,True
5,5,0.9897702932357788,True
11,6,0.9045757055282593,False
1,1,0.9998842477798462,True
2,6,0.6925406455993652,False
2,11,0.9717602729797363,False
10,10,0.9885027408599854,True
3,3,0.9997979998588562,True
7,7,0.9718420505523682,True
0,0,0.7009332776069641,True
12,9,0.8052695393562317,False
6,7,0.5292519330978394,False
6,6,0.9065096974372864,True
7,7,0.42301619052886963,True
3,8,0.9996365308761597,False
13,12,0.9877175092697144,False
13,13,0.9999780654907227,True
10,10,0.9337740540504456,True
10,10,0.9951967597007751,True
3,3,0.9996311664581299,True
2,2,0.9967047572135925,True
10,10,0.9964913725852966,True
6,6,0.6412670016288757,True
9,9,0.9920835494995117,True
10,10,0.9400457143783569,True
0,7,0.7657970190048218,False
9,9,0.9960684776306152,True
1,1,0.9998431205749512,True
12,12,0.9941208958625793,True
6,6,0.9647458791732788,True
6,6,0.974080502986908,True
6,6,0.5682791471481323,True
8,8,0.9999281167984009,True
11,6,0.9592159390449524,False
3,3,0.9992208480834961,True
8,8,0.7752899527549744,True
13,13,0.9996285438537598,True
11,6,0.8251206278800964,False
0,0,0.9696892499923706,True
11,11,0.9956299066543579,True
3,3,0.9919787645339966,True
13,13,0.34923556447029114,True
11,6,0.7968955039978027,False
2,2,0.998578667640686,True
13,13,0.9997180104255676,True
10,10,0.9981909394264221,True
8,8,0.9998981952667236,True
0,0,0.9385076761245728,True
1,1,0.9942945837974548,True
12,12,0.9954426288604736,True
3,3,0.6890922784805298,True
10,10,0.9945513606071472,True
1,1,0.999985933303833,True
4,4,0.6055152416229248,True
1,1,0.9999384880065918,True
9,12,0.628951907157898,False
5,5,0.996458113193512,True
2,2,0.9969985485076904,True
9,9,0.9892762899398804,True
1,1,0.9997437596321106,True
13,13,0.5130622386932373,True
1,1,0.9999792575836182,True
8,8,0.5678232312202454,True
7,7,0.5147972702980042,True
1,1,0.9986487030982971,True
3,3,0.6247711777687073,True
7,0,0.9702155590057373,False
8,8,0.9999264478683472,True
1,8,0.9995396137237549,False
8,8,0.9999121427536011,True
4,4,0.9412071108818054,True
3,3,0.9998162388801575,True
9,9,0.9678969383239746,True
9,9,0.9796918034553528,True
4,4,0.9806078672409058,True
4,0,0.5404723882675171,False
8,8,0.9998989105224609,True
2,2,0.993988037109375,True
