true,pred,confidence,correct
3,3,0.9893246293067932,True
5,5,0.9969878792762756,True
13,13,0.9997312426567078,True
12,12,0.9706472158432007,True
9,9,0.9642284512519836,True
10,10,0.9967394471168518,True
5,4,0.8011395335197449,False
0,0,0.39128443598747253,True
2,2,0.996933102607727,True
12,12,0.988749623298645,True
11,11,0.7157663106918335,True
6,6,0.7181111574172974,True
9,9,0.9675818085670471,True
2,2,0.9756209254264832,True
12,12,0.813144326210022,True
9,9,0.9554524421691895,True
7,2,0.8763037919998169,False
0,7,0.4981730282306671,False
9,12,0.8141359686851501,False
0,7,0.8510942459106445,False
3,3,0.7373117208480835,True
12,12,0.9833729863166809,True
9,9,0.9865648746490479,True
13,13,0.999567449092865,True
8,8,0.9182626008987427,True
2,7,0.26871633529663086,False
1,4,0.5952304005622864,False
0,0,0.8908957839012146,True
10,10,0.995040237903595,True
3,3,0.9985274076461792,True
7,7,0.7903138995170593,True
10,10,0.9861689805984497,True
2,2,0.9972354769706726,True
7,7,0.6700499057769775,True
11,11,0.9964886903762817,True
11,11,0.9946563243865967,True
11,11,0.5256035327911377,True
2,2,0.9916430711746216,True
0,0,0.584208607673645,True
10,10,0.9885051846504211,True
9,9,0.5726457238197327,True
4,4,0.5093974471092224,True
7,6,0.8298823833465576,False
5,5,0.9989045858383179,True
9,9,0.9454315304756165,True
10,0,0.6028574705123901,False
4,4,0.9843077063560486,True
6,4,0.5309240818023682,False
1,1,0.9999854564666748,True
6,5,0.6999506950378418,False
13,13,0.9997684359550476,True
3,3,0.9981265664100647,True
9,9,0.969808042049408,True
13,13,0.9977023005485535,True
11,11,0.9973279237747192,True
1,1,0.9832173585891724,True
7,7,0.9517664909362793,True
9,9,0.9789611101150513,True
12,12,0.981969952583313,True
9,9,0.5353195071220398,True
8,8,0.9988251328468323,True
4,4,0.9088662266731262,True
7,7,0.8017087578773499,True
13,13,0.9984195232391357,True
10,10,0.9921865463256836,True
6,4,0.5840426683425903,False
7,7,0.9824635982513428,True
4,4,0.9903404116630554,True
5,5,0.9979948997497559,True
13,13,0.9990083575248718,True
10,10,0.7815760374069214,True
8,3,0.9944809675216675,False
6,6,0.7316353917121887,True
10,10,0.9794425368309021,True
11,11,0.9956201910972595,True
9,9,0.8535324335098267,True
13,13,0.9991412162780762,True
5,4,0.5893042683601379,False
5,5,0.9845733046531677,True
8,8,0.9989521503448486,True
8,8,0.9994718432426453,True
6,6,0.5181991457939148,True
10,10,0.8121556043624878,True
3,3,0.9979296922683716,True
4,4,0.9469631910324097,True
2,2,0.9985764026641846,True
1,1,0.9999451637268066,True
3,3,0.9982207417488098,True
7,6,0.7717403173446655,False
6,6,0.8277481198310852,True
0,11,0.6585507392883301,False
8,8,0.9878635406494141,True
6,6,0.9525812864303589,True
1,1,0.9999864101409912,True
13,13,0.9969434142112732,True
7,7,0.5048443675041199,True
8,8,0.9995811581611633,True
13,13,0.999702513217926,True
7,7,0.8814746141433716,True
9,9,0.9355046153068542,True
11,11,0.9755676984786987,True
6,6,0.946410059928894,True
11,11,0.8563672304153442,True
1,1,0.9998743534088135,True
13,13,0.9996554851531982,True
11,2,0.90805584192276,False
4,4,0.9831982254981995,True
11,11,0.9966325163841248,True
3,3,0.9969998002052307,True
10,10,0.9385551810264587,True
13,13,0.9975726008415222,True
8,8,0.9943860769271851,True
13,12,0.5154774785041809,False
9,9,0.9538084268569946,True
6,6,0.6829652786254883,True
5,5,0.6335450410842896,True
8,8,0.5774584412574768,True
8,8,0.9993330836296082,True
10,10,0.9792824387550354,True
12,12,0.976658284664154,True
3,3,0.9989544153213501,True
7,7,0.9605737328529358,True
8,8,0.9988477230072021,True
12,12,0.9814078211784363,True
8,8,0.992013156414032,True
6,7,0.7516221404075623,False
1,1,0.9998795986175537,True
9,9,0.8421943187713623,True
7,7,0.9203014969825745,True
3,3,0.9990008473396301,True
6,3,0.5867467522621155,False
5,5,0.9982197880744934,True
8,8,0.9966643452644348,True
7,7,0.7780150175094604,True
12,12,0.981626033782959,True
8,8,0.9995483756065369,True
4,4,0.9408913254737854,True
8,8,0.9483574032783508,True
3,3,0.9985164999961853,True
9,12,0.8601645231246948,False
8,8,0.9994256496429443,True
12,12,0.6345537900924683,True
0,0,0.9284330606460571,True
4,4,0.9911667704582214,True
11,6,0.4727959632873535,False
6,6,0.9233496785163879,True
11,4,0.6326654553413391,False
6,0,0.7567477822303772,False
10,10,0.8859161734580994,True
2,2,0.971721351146698,True
12,12,0.9863872528076172,True
3,3,0.9989606142044067,True
9,9,0.9586008787155151,True
9,9,0.9888879656791687,True
0,0,0.9370185732841492,True
3,3,0.996437668800354,True
10,10,0.8794722557067871,True
2,2,0.9980977177619934,True
4,4,0.8928237557411194,True
1,1,0.9999858140945435,True
10,10,0.8326521515846252,True
13,2,0.9973675608634949,False
4,0,0.49397340416908264,False
2,2,0.997462272644043,True
6,6,0.9095274209976196,True
10,10,0.9785023927688599,True
6,4,0.8758335709571838,False
0,0,0.7265626788139343,True
2,2,0.9969885945320129,True
1,1,0.9999395608901978,True
1,1,0.9999775886535645,True
8,8,0.9992222785949707,True
8,8,0.6984052658081055,True
11,11,0.9941421151161194,True
13,13,0.9995065927505493,True
6,6,0.9590779542922974,True
2,2,0.47340700030326843,True
4,4,0.988652765750885,True
4,4,0.8722837567329407,True
0,0,0.8341480493545532,True
5,5,0.9987647533416748,True
12,12,0.8672967553138733,True
6,10,0.7214634418487549,False
12,12,0.9844672679901123,True
8,8,0.9966805577278137,True
11,11,0.9978961944580078,True
12,12,0.3663173317909241,True
10,2,0.8864459991455078,False
3,3,0.9974969029426575,True
6,7,0.30894485116004944,False
6,6,0.9629411697387695,True
12,12,0.9834859371185303,True
13,13,0.9997493624687195,True
8,8,0.977628767490387,True
1,1,0.9999700784683228,True
0,0,0.97372967004776,True
11,11,0.6872304677963257,True
10,10,0.9868701100349426,True
13,13,0.9996757507324219,True
0,0,0.46249645948410034,True
9,9,0.9767376780509949,True
9,9,0.9514510631561279,True
8,8,0.9993001222610474,True
9,9,0.9649056792259216,True
1,1,0.9999852180480957,True
8,8,0.9990025162696838,True
11,11,0.8403042554855347,True
10,10,0.9517443180084229,True
13,13,0.6429629921913147,True
4,4,0.747831404209137,True
12,12,0.9635080099105835,True
13,13,0.9995073080062866,True
12,12,0.9134001731872559,True
6,6,0.988385796546936,True
5,4,0.833204984664917,False
12,5,0.9471898674964905,False
10,10,0.9921783208847046,True
11,11,0.9010221362113953,True
