true,pred,confidence,correct
2,9,0.26811981201171875,False
12,9,0.26811981201171875,False
11,9,0.26811978220939636,False
0,9,0.26811978220939636,False
6,9,0.26811984181404114,False
1,9,0.26811978220939636,False
8,9,0.26811978220939636,False
13,9,0.26811978220939636,False
6,9,0.26811984181404114,False
4,9,0.26811984181404114,False
12,9,0.2681198716163635,False
3,9,0.2681198716163635,False
8,9,0.26811981201171875,False
12,9,0.26811981201171875,False
5,9,0.26811978220939636,False
6,9,0.26811978220939636,False
13,9,0.26811978220939636,False
7,9,0.26811978220939636,False
4,9,0.2681197226047516,False
7,9,0.2681197226047516,False
7,9,0.26811978220939636,False
1,9,0.268119752407074,False
6,9,0.26811978220939636,False
13,9,0.26811981201171875,False
0,9,0.26811981201171875,False
0,9,0.26811981201171875,False
8,9,0.2681197226047516,False
4,9,0.26811978220939636,False
8,9,0.26811978220939636,False
8,9,0.2681197226047516,False
1,9,0.26811978220939636,False
5,9,0.26811981201171875,False
2,9,0.26811978220939636,False
5,9,0.26811978220939636,False
11,9,0.26811978220939636,False
11,9,0.26811981201171875,False
2,9,0.26811981201171875,False
9,9,0.26811978220939636,True
12,9,0.2681197226047516,False
1,9,0.26811978220939636,False
0,9,0.26811984181404114,False
10,9,0.2681198716163635,False
13,9,0.26811978220939636,False
12,9,0.26811978220939636,False
6,9,0.26811978220939636,False
10,9,0.26811984181404114,False
6,9,0.26811978220939636,False
13,9,0.26811981201171875,False
2,9,0.26811978220939636,False
4,9,0.26811978220939636,False
8,9,0.26811981201171875,False
8,9,0.26811978220939636,False
9,9,0.26811978220939636,True
13,9,0.26811981201171875,False
12,9,0.26811978220939636,False
11,9,0.26811978220939636,False
10,9,0.26811978220939636,False
9,9,0.26811978220939636,True
1,9,0.26811978220939636,False
13,9,0.268119752407074,False
4,9,0.2681197226047516,False
4,9,0.26811978220939636,False
3,9,0.2681197226047516,False
7,9,0.26811981201171875,False
7,9,0.26811981201171875,False
9,9,0.26811978220939636,True
12,9,0.26811981201171875,False
10,9,0.26811978220939636,False
3,9,0.26811981201171875,False
10,9,0.2681197226047516,False
8,9,0.268119752407074,False
8,9,0.26811978220939636,False
4,9,0.26811978220939636,False
9,9,0.26811984181404114,True
9,9,0.26811978220939636,True
6,9,0.26811978220939636,False
7,9,0.26811981201171875,False
10,9,0.268119752407074,False
12,9,0.26811978220939636,False
12,9,0.26811981201171875,False
5,9,0.26811978220939636,False
8,9,0.26811981201171875,False
11,9,0.26811978220939636,False
10,9,0.26811978220939636,False
6,9,0.26811984181404114,False
9,9,0.26811978220939636,True
3,9,0.26811978220939636,False
9,9,0.2681198716163635,True
6,9,0.26811978220939636,False
1,9,0.26811981201171875,False
1,9,0.26811978220939636,False
6,9,0.2681198716163635,False
10,9,0.2681197226047516,False
11,9,0.26811978220939636,False
7,9,0.26811984181404114,False
2,9,0.26811984181404114,False
4,9,0.26811981201171875,False
4,9,0.2681198716163635,False
12,9,0.26811984181404114,False
5,9,0.26811978220939636,False
8,9,0.26811978220939636,False
8,9,0.26811984181404114,False
6,9,0.26811978220939636,False
0,9,0.26811978220939636,False
5,9,0.26811978220939636,False
3,9,0.26811978220939636,False
1,9,0.26811981201171875,False
9,9,0.26811981201171875,True
1,9,0.26811978220939636,False
11,9,0.26811981201171875,False
0,9,0.26811981201171875,False
12,9,0.26811984181404114,False
6,9,0.26811978220939636,False
13,9,0.26811978220939636,False
3,9,0.26811978220939636,False
12,9,0.26811981201171875,False
11,9,0.26811978220939636,False
13,9,0.26811978220939636,False
13,9,0.2681197226047516,False
2,9,0.26811981201171875,False
1,9,0.26811978220939636,False
13,9,0.268119752407074,False
13,9,0.26811978220939636,False
7,9,0.26811978220939636,False
11,9,0.26811978220939636,False
13,9,0.26811978220939636,False
9,9,0.26811978220939636,True
9,9,0.26811978220939636,True
3,9,0.26811978220939636,False
1,9,0.26811981201171875,False
2,9,0.26811978220939636,False
13,9,0.2681197226047516,False
3,9,0.26811984181404114,False
1,9,0.26811984181404114,False
8,9,0.26811981201171875,False
2,9,0.26811984181404114,False
0,9,0.26811981201171875,False
6,9,0.26811981201171875,False
6,9,0.26811978220939636,False
13,9,0.26811978220939636,False
8,9,0.26811978220939636,False
12,9,0.26811981201171875,False
6,9,0.26811978220939636,False
9,9,0.26811981201171875,True
4,9,0.26811981201171875,False
1,9,0.26811978220939636,False
