true,pred,confidence,correct
9,11,0.24096105992794037,False
8,11,0.3376663327217102,False
3,4,0.2574296295642853,False
7,2,0.27078691124916077,False
4,1,0.5420375466346741,False
6,11,0.39039087295532227,False
7,9,0.18658187985420227,False
13,2,0.46571218967437744,False
13,2,0.5907958745956421,False
3,2,0.6204690933227539,False
10,2,0.2647596597671509,False
1,1,0.7857792973518372,True
9,2,0.5623839497566223,False
6,11,0.23675477504730225,False
4,11,0.36393633484840393,False
6,2,0.4380791187286377,False
9,1,0.2264111489057541,False
13,11,0.5926348567008972,False
3,11,0.7553287744522095,False
4,2,0.6585114002227783,False
8,1,0.5676639676094055,False
8,11,0.8081966042518616,False
3,2,0.6171599626541138,False
11,11,0.4114440977573395,True
0,1,0.42318227887153625,False
10,11,0.3629935383796692,False
11,1,0.26544439792633057,False
10,2,0.3799099624156952,False
4,11,0.377889484167099,False
9,1,0.31018581986427307,False
1,1,0.5437045693397522,True
5,1,0.4316696524620056,False
1,1,0.41687479615211487,True
1,1,0.6395241022109985,True
13,2,0.7072718143463135,False
9,2,0.37472715973854065,False
12,2,0.5313825011253357,False
8,1,0.354459285736084,False
13,2,0.40631067752838135,False
11,1,0.31977516412734985,False
7,4,0.3867960572242737,False
1,1,0.7051075100898743,True
9,2,0.7650642395019531,False
6,1,0.2638498842716217,False
5,2,0.3695838749408722,False
7,2,0.2893371284008026,False
11,1,0.546628475189209,False
5,1,0.426527202129364,False
1,1,0.553705632686615,True
0,1,0.6310644745826721,False
13,11,0.3670753836631775,False
7,1,0.3854246139526367,False
13,2,0.5145276784896851,False
10,2,0.3767930865287781,False
13,9,0.30301010608673096,False
8,11,0.4015791714191437,False
3,11,0.5217697620391846,False
10,2,0.5029633045196533,False
8,11,0.29414162039756775,False
3,2,0.267203688621521,False
1,11,0.3874567747116089,False
3,11,0.8579015731811523,False
8,4,0.3552899658679962,False
13,2,0.5109484791755676,False
8,11,0.5033496618270874,False
2,1,0.30885082483291626,False
7,1,0.3540135622024536,False
2,1,0.3642413020133972,False
2,11,0.531204879283905,False
8,2,0.5124163031578064,False
12,2,0.3172813951969147,False
9,1,0.24995747208595276,False
6,1,0.39922887086868286,False
2,11,0.3634370267391205,False
3,11,0.6980668306350708,False
9,2,0.2675761282444,False
13,11,0.41802892088890076,False
5,1,0.39185836911201477,False
11,11,0.678795337677002,True
1,1,0.5344030857086182,True
9,1,0.3520585000514984,False
9,1,0.4448662996292114,False
7,1,0.3587700128555298,False
5,1,0.599298894405365,False
11,11,0.4258628487586975,True
2,1,0.3713510036468506,False
6,2,0.4511963725090027,False
3,11,0.4647654891014099,False
12,2,0.5447052121162415,False
2,4,0.2610248923301697,False
3,2,0.6264468431472778,False
