true,pred,confidence,correct
3,3,0.9989584684371948,True
5,2,0.7337526679039001,False
9,12,0.638981282711029,False
13,13,0.9994462132453918,True
9,9,0.9960736036300659,True
3,3,0.999206006526947,True
5,5,0.9121845960617065,True
13,13,0.9998767375946045,True
2,2,0.9937534928321838,True
13,13,0.9996758699417114,True
2,9,0.9642139077186584,False
11,11,0.9759047627449036,True
11,7,0.6751207709312439,False
11,11,0.9982189536094666,True
4,4,0.9864975810050964,True
0,0,0.9804226756095886,True
6,6,0.7866535782814026,True
5,13,0.5858212113380432,False
9,9,0.9941309094429016,True
7,7,0.9945732951164246,True
0,0,0.7606396079063416,True
13,13,0.9996806383132935,True
4,1,0.9999473094940186,False
9,9,0.9983194470405579,True
7,6,0.5645807385444641,False
3,3,0.9998915195465088,True
11,11,0.9996856451034546,True
11,11,0.9994083642959595,True
7,7,0.9147177934646606,True
12,12,0.9958983063697815,True
8,8,0.99922776222229,True
13,13,0.9980375170707703,True
13,13,0.9998319149017334,True
13,13,0.6279118061065674,True
7,12,0.3868241012096405,False
11,4,0.9824914336204529,False
2,2,0.9989520311355591,True
9,9,0.967121422290802,True
12,12,0.9973547458648682,True
11,11,0.9117275476455688,True
6,6,0.9747830033302307,True
12,12,0.9958449006080627,True
13,13,0.9998465776443481,True
3,3,0.9996384382247925,True
0,0,0.6764375567436218,True
2,2,0.8874862790107727,True
4,6,0.6309686899185181,False
4,4,0.6756649613380432,True
6,6,0.5760446190834045,True
7,7,0.9109039902687073,True
2,11,0.5959934592247009,False
11,11,0.997262716293335,True
11,1,0.9947357773780823,False
7,7,0.9938311576843262,True
10,10,0.9985346794128418,True
11,11,0.681820273399353,True
0,0,0.7413838505744934,True
0,0,0.9553210139274597,True
2,2,0.996711015701294,True
7,0,0.674092173576355,False
11,2,0.9787638187408447,False
12,5,0.8502378463745117,False
13,12,0.9804131388664246,False
7,7,0.9930589199066162,True
10,5,0.9086786508560181,False
13,13,0.999367892742157,True
0,0,0.9897196292877197,True
0,0,0.9527289867401123,True
8,8,0.999321460723877,True
10,10,0.9990077614784241,True
0,0,0.35951104760169983,True
5,5,0.9524400234222412,True
6,6,0.4722996652126312,True
6,6,0.6255945563316345,True
6,13,0.9876855611801147,False
0,4,0.906720757484436,False
11,6,0.939864993095398,False
3,3,0.9998370409011841,True
1,1,0.9999881982803345,True
10,10,0.9956631064414978,True
9,9,0.8114836812019348,True
7,7,0.8889259099960327,True
7,7,0.943976640701294,True
1,1,0.9999951124191284,True
13,13,0.9998648166656494,True
8,8,0.9997945427894592,True
0,0,0.9601575136184692,True
11,11,0.9996377229690552,True
8,8,0.6006842851638794,True
13,13,0.9998704195022583,True
8,8,0.9996711015701294,True
10,10,0.9227093458175659,True
9,9,0.9875083565711975,True
2,2,0.604952335357666,True
13,13,0.9995642304420471,True
9,7,0.7058153748512268,False
10,10,0.9594095349311829,True
4,4,0.8914248943328857,True
10,10,0.9962934851646423,True
2,2,0.9959642887115479,True
12,12,0.9929273724555969,True
11,11,0.9991219639778137,True
5,5,0.9914897680282593,True
8,8,0.9994887113571167,True
8,8,0.9994491934776306,True
6,6,0.9291296601295471,True
0,7,0.8564205765724182,False
9,9,0.9914759993553162,True
10,10,0.9888627529144287,True
1,1,0.9999823570251465,True
3,3,0.9995835423469543,True
8,3,0.998637855052948,False
12,9,0.9512790441513062,False
7,7,0.9393186569213867,True
5,5,0.9826280474662781,True
8,8,0.9551551342010498,True
8,8,0.9996929168701172,True
6,6,0.9449215531349182,True
7,7,0.971662163734436,True
4,4,0.4461442828178406,True
10,10,0.996512234210968,True
3,3,0.9999502897262573,True
6,6,0.5494316816329956,True
4,4,0.5044094920158386,True
3,8,0.9971504807472229,False
3,3,0.8421054482460022,True
3,3,0.999413013458252,True
4,9,0.7741815447807312,False
10,10,0.9936563372612,True
8,8,0.9990562796592712,True
2,2,0.999144434928894,True
1,1,0.9999816417694092,True
5,5,0.9991346001625061,True
4,4,0.8480693697929382,True
8,8,0.9990313053131104,True
5,13,0.9978540539741516,False
7,0,0.9682585597038269,False
3,3,0.9998620748519897,True
1,1,0.999982476234436,True
11,11,0.999190628528595,True
11,11,0.9994713664054871,True
7,7,0.8329176902770996,True
6,10,0.974990963935852,False
0,0,0.9879648685455322,True
9,9,0.9899043440818787,True
7,7,0.8914052844047546,True
12,12,0.6234683990478516,True
12,12,0.9949912428855896,True
11,11,0.9997335076332092,True
11,11,0.9966225624084473,True
13,13,0.9942638278007507,True
7,0,0.5247753262519836,False
9,9,0.9986617565155029,True
9,9,0.9935279488563538,True
9,9,0.9990202188491821,True
11,2,0.6672746539115906,False
8,8,0.9915687441825867,True
3,3,0.9997490048408508,True
5,5,0.9891360998153687,True
11,11,0.9570831656455994,True
8,8,0.9997618794441223,True
4,4,0.9944090247154236,True
7,6,0.9258669018745422,False
8,8,0.9992223978042603,True
6,6,0.863602340221405,True
4,4,0.8684826493263245,True
11,11,0.9991375207901001,True
5,13,0.9168056845664978,False
7,5,0.4817739725112915,False
6,6,0.9673815965652466,True
6,6,0.9704564213752747,True
3,3,0.9999022483825684,True
12,12,0.9943814873695374,True
0,0,0.9751245975494385,True
0,0,0.9527266025543213,True
1,1,0.9999814033508301,True
10,10,0.9980365633964539,True
11,11,0.9893089532852173,True
7,7,0.9311989545822144,True
12,12,0.9911609888076782,True
4,6,0.5404759049415588,False
5,5,0.9922592043876648,True
7,7,0.8380341529846191,True
9,9,0.9970244765281677,True
9,7,0.5974296927452087,False
9,9,0.9840542674064636,True
13,13,0.9995949864387512,True
3,3,0.999782145023346,True
9,7,0.811948835849762,False
10,10,0.9907373785972595,True
6,6,0.5002360939979553,True
6,6,0.5942443609237671,True
0,0,0.9747879505157471,True
8,8,0.9988771080970764,True
5,6,0.8021993041038513,False
12,12,0.9957318902015686,True
8,8,0.9980477094650269,True
2,2,0.9990443587303162,True
6,6,0.9715723395347595,True
13,13,0.9959180951118469,True
6,6,0.7330181002616882,True
0,0,0.9855911731719971,True
12,12,0.991945207118988,True
5,5,0.9987801909446716,True
9,9,0.9956041574478149,True
1,1,0.9999672174453735,True
7,7,0.6735458970069885,True
9,9,0.9215865731239319,True
6,4,0.6498997807502747,False
13,12,0.9314202070236206,False
1,1,0.9999599456787109,True
4,4,0.9871981739997864,True
2,2,0.6407972574234009,True
9,9,0.9924942255020142,True
8,8,0.9752604365348816,True
8,8,0.9853010773658752,True
6,6,0.4686124920845032,True
2,2,0.9985494017601013,True
5,5,0.9920616149902344,True
6,6,0.9657906889915466,True
6,6,0.973586916923523,True
13,13,0.7292831540107727,True
5,5,0.9982865452766418,True
8,3,0.6207171082496643,False
2,2,0.9983282685279846,True
1,1,0.9998261332511902,True
13,13,0.9999749660491943,True
0,4,0.9201991558074951,False
1,1,0.9999910593032837,True
3,3,0.9998369216918945,True
13,13,0.9999302625656128,True
9,9,0.9687930941581726,True
12,12,0.9905877113342285,True
4,4,0.8772606253623962,True
7,7,0.8741170167922974,True
5,5,0.8707907199859619,True
12,12,0.92732173204422,True
8,3,0.9941879510879517,False
