true,pred,confidence,correct
11,4,0.9611098170280457,False
11,6,0.8851205706596375,False
9,9,0.671112596988678,True
9,9,0.9946225881576538,True
11,3,0.9908900856971741,False
2,2,0.9968959093093872,True
6,5,0.9573137164115906,False
10,10,0.9973419308662415,True
9,9,0.9930976033210754,True
0,0,0.9077648520469666,True
9,12,0.5793591141700745,False
2,2,0.9976556301116943,True
10,10,0.9982490539550781,True
10,7,0.4586634039878845,False
7,7,0.9850412011146545,True
6,6,0.6443237066268921,True
13,13,0.9137585759162903,True
0,0,0.9577418565750122,True
6,5,0.980305016040802,False
1,1,0.9999860525131226,True
7,7,0.9888412356376648,True
4,4,0.951370358467102,True
12,12,0.9491769075393677,True
8,8,0.9998860359191895,True
0,7,0.9588506817817688,False
11,7,0.5438631772994995,False
8,8,0.9997548460960388,True
4,4,0.9342275857925415,True
9,13,0.4199497103691101,False
6,6,0.8059325814247131,True
1,1,0.9999779462814331,True
7,7,0.954532265663147,True
13,13,0.9929475784301758,True
4,4,0.9834263324737549,True
9,7,0.5408056378364563,False
5,5,0.9986531734466553,True
13,13,0.9852983951568604,True
6,4,0.7927415370941162,False
11,11,0.9949647188186646,True
5,5,0.9658823609352112,True
6,6,0.9752092957496643,True
6,6,0.5498129725456238,True
1,1,0.9996181726455688,True
10,10,0.9904839992523193,True
3,3,0.999032735824585,True
4,4,0.9878348708152771,True
13,13,0.9998941421508789,True
13,13,0.9999116659164429,True
8,8,0.9850397109985352,True
5,5,0.9982649683952332,True
8,8,0.9998725652694702,True
8,8,0.9998689889907837,True
7,0,0.732184886932373,False
7,7,0.994934618473053,True
0,0,0.9724588394165039,True
8,8,0.99991774559021,True
1,1,0.9999847412109375,True
6,6,0.6666575074195862,True
0,0,0.9767221212387085,True
3,3,0.9988803267478943,True
5,5,0.9973242282867432,True
10,10,0.9945479035377502,True
5,5,0.9959691762924194,True
8,8,0.9422624111175537,True
3,3,0.9990941286087036,True
2,2,0.9993376135826111,True
8,8,0.9993098974227905,True
8,8,0.9996170997619629,True
11,11,0.38771048188209534,True
0,0,0.8999247550964355,True
1,1,0.9999724626541138,True
3,3,0.9908836483955383,True
0,1,0.7819697856903076,False
6,6,0.9789496660232544,True
6,6,0.9571691155433655,True
6,6,0.9978341460227966,True
11,11,0.9992807507514954,True
9,11,0.39711421728134155,False
6,4,0.9083489775657654,False
7,7,0.8827431797981262,True
12,12,0.9906533360481262,True
7,7,0.9838506579399109,True
9,9,0.983366072177887,True
8,8,0.9998078942298889,True
8,8,0.998859167098999,True
9,9,0.9656306505203247,True
0,7,0.9204804301261902,False
1,1,0.9999475479125977,True
10,10,0.9950734972953796,True
6,4,0.7858870625495911,False
13,13,0.999874472618103,True
8,8,0.9989303946495056,True
11,11,0.8119837045669556,True
0,0,0.9757513999938965,True
13,13,0.9248865246772766,True
1,1,0.9999754428863525,True
5,5,0.997170627117157,True
2,2,0.9999121427536011,True
13,12,0.9075393080711365,False
12,9,0.9877780079841614,False
9,9,0.7944217324256897,True
6,10,0.8366974592208862,False
12,12,0.9452790021896362,True
3,3,0.9993775486946106,True
8,8,0.9998294115066528,True
2,9,0.5425367951393127,False
11,5,0.6807766556739807,False
6,4,0.5681552290916443,False
9,9,0.9829992651939392,True
2,2,0.9993333220481873,True
6,6,0.9384779930114746,True
12,9,0.9480801224708557,False
13,13,0.9865301847457886,True
6,5,0.9918992519378662,False
2,2,0.9986891150474548,True
3,3,0.9933862090110779,True
2,2,0.996065080165863,True
8,8,0.9998218417167664,True
10,10,0.9219229221343994,True
12,13,0.9061797261238098,False
1,1,0.9998396635055542,True
0,7,0.49469253420829773,False
0,0,0.9294096231460571,True
0,0,0.9218645691871643,True
2,2,0.9998866319656372,True
7,7,0.9893386960029602,True
12,12,0.9854691624641418,True
10,7,0.6235386729240417,False
7,7,0.9828311204910278,True
0,9,0.47769561409950256,False
6,6,0.4529118239879608,True
12,12,0.9852113723754883,True
13,13,0.9998286962509155,True
7,7,0.8446569442749023,True
7,0,0.9309033155441284,False
12,12,0.9904127717018127,True
4,4,0.5897751450538635,True
11,11,0.9326741099357605,True
3,3,0.9994592070579529,True
8,8,0.999885082244873,True
