merge_key,semantic,style_fit
dataset/street/street_143.jpg,4.0,3.0
dataset/kireime-casual/kireime-casual_691.jpg,5.0,5.0
dataset/girlish/girlish_575.jpg,3.0,2.0
dataset/street/street_793.jpg,1.0,2.0
dataset/ethnic/ethnic_758.png,3.0,2.0
dataset/mode/mode_479.jpg,4.0,4.0
dataset/lolita/lolita_818.jpg,3.0,2.0
dataset/ethnic/ethnic_774.jpg,3.0,2.0
dataset/feminine/feminine_657.jpg,4.0,4.0
dataset/fairy/fairy_220.jpg,4.0,4.0
dataset/kireime-casual/kireime-casual_317.jpg,4.0,3.0
dataset/natural/natural_234.jpg,2.0,2.0
dataset/conservative/conservative_274.jpg,3.0,2.0
dataset/feminine/feminine_364.jpg,3.0,4.0
dataset/fairy/fairy_148.jpg,5.0,5.0
dataset/lolita/lolita_925.jpg,3.0,4.0
dataset/ethnic/ethnic_714.jpg,4.0,4.0
dataset/natural/natural_241.jpg,3.0,3.0
dataset/gal/gal_759.jpg,5.0,5.0
dataset/natural/natural_772.png,5.0,5.0
dataset/street/street_597.jpg,2.0,3.0
dataset/kireime-casual/kireime-casual_262.jpg,4.0,4.0
dataset/street/street_187.jpg,5.0,5.0
dataset/street/street_68.jpg,4.0,4.0
dataset/kireime-casual/kireime-casual_718.jpg,5.0,4.0
dataset/lolita/lolita_1055.jpg,4.0,5.0
dataset/feminine/feminine_799.jpg,4.0,5.0
dataset/mode/mode_455.jpg,4.0,4.0
dataset/street/street_157.jpg,3.0,4.0
dataset/lolita/lolita_871.jpg,4.0,5.0
dataset/girlish/girlish_626.jpg,1.0,2.0
dataset/dressy/dressy_739.jpg,5.0,5.0
dataset/dressy/dressy_96.jpg,5.0,5.0
dataset/fairy/fairy_462.jpg,4.0,3.0
dataset/gal/gal_383.jpg,4.0,5.0
dataset/conservative/conservative_306.jpg,5.0,4.0
dataset/rock/rock_194.jpg,5.0,5.0
dataset/dressy/dressy_413.jpg,4.0,4.0
dataset/mode/mode_583.jpg,5.0,5.0
dataset/natural/natural_589.jpg,3.0,4.0
dataset/girlish/girlish_828.png,5.0,4.0
dataset/mode/mode_567.jpg,5.0,4.0
dataset/ethnic/ethnic_374.png,4.0,3.0
dataset/conservative/conservative_502.jpg,5.0,5.0
dataset/mode/mode_177.jpg,5.0,5.0
dataset/girlish/girlish_65.jpg,5.0,4.0
dataset/girlish/girlish_114.jpg,5.0,4.0
dataset/retro/retro_100.jpg,5.0,5.0
dataset/gal/gal_164.jpg,,
dataset/conservative/conservative_743.png,4.0,2.0
