merge_key,semantic,style_fit
dataset/ethnic/ethnic_464.jpg,5.0,2.0
dataset/lolita/lolita_663.jpg,2.0,3.0
dataset/mode/mode_957.jpg,3.0,3.0
dataset/retro/retro_622.jpg,5.0,5.0
dataset/fairy/fairy_321.jpg,3.0,2.0
dataset/street/street_158.jpg,5.0,5.0
dataset/fairy/fairy_584.jpg,5.0,4.0
dataset/gal/gal_755.jpg,4.0,4.0
dataset/kireime-casual/kireime-casual_342.jpg,5.0,5.0
dataset/street/street_128.jpg,3.0,4.0
dataset/feminine/feminine_770.jpg,4.0,5.0
dataset/lolita/lolita_599.jpg,5.0,5.0
dataset/feminine/feminine_205.jpg,4.0,3.0
dataset/gal/gal_772.jpg,3.0,2.0
dataset/gal/gal_598.jpg,4.0,4.0
dataset/gal/gal_66.jpg,3.0,4.0
dataset/lolita/lolita_745.jpg,4.0,4.0
dataset/kireime-casual/kireime-casual_304.jpg,5.0,5.0
dataset/gal/gal_851.jpg,3.0,4.0
dataset/girlish/girlish_229.jpg,4.0,3.0
dataset/fairy/fairy_60.jpg,4.0,3.0
dataset/conservative/conservative_152.jpg,1.0,1.0
dataset/gal/gal_795.jpg,5.0,4.0
dataset/dressy/dressy_744.jpg,5.0,5.0
dataset/gal/gal_521.jpg,4.0,3.0
dataset/lolita/lolita_431.jpg,3.0,5.0
dataset/kireime-casual/kireime-casual_187.jpeg,4.0,5.0
dataset/street/street_30.jpg,1.0,2.0
dataset/mode/mode_356.jpg,3.0,4.0
dataset/feminine/feminine_620.jpg,4.0,5.0
dataset/gal/gal_679.jpg,5.0,5.0
dataset/girlish/girlish_213.jpg,3.0,3.0
dataset/natural/natural_747.jpg,4.0,2.0
dataset/natural/natural_140.jpg,3.0,4.0
dataset/retro/retro_89.jpg,4.0,4.0
dataset/mode/mode_895.jpg,5.0,5.0
dataset/gal/gal_471.jpg,5.0,5.0
dataset/girlish/girlish_781.jpg,4.0,5.0
dataset/retro/retro_49.jpg,5.0,5.0
dataset/ethnic/ethnic_59.jpg,2.0,2.0
dataset/gal/gal_56.jpg,4.0,4.0
dataset/gal/gal_286.jpg,3.0,4.0
dataset/lolita/lolita_845.jpg,4.0,5.0
dataset/girlish/girlish_208.jpg,3.0,2.0
dataset/rock/rock_79.jpg,5.0,2.0
dataset/kireime-casual/kireime-casual_826.png,4.0,4.0
dataset/ethnic/ethnic_605.jpg,4.0,4.0
dataset/rock/rock_579.jpg,5.0,5.0
dataset/conservative/conservative_54.jpg,4.0,3.0
dataset/fairy/fairy_184.jpg,4.0,3.0
