merge_key,semantic,style_fit
dataset/mode/mode_103.png,5.0,5.0
dataset/mode/mode_178.jpg,3.0,3.0
dataset/girlish/girlish_432.jpg,5.0,4.0
dataset/rock/rock_418.jpg,3.0,4.0
dataset/fairy/fairy_951.jpg,2.0,1.0
dataset/feminine/feminine_599.jpg,4.0,5.0
dataset/mode/mode_231.jpg,5.0,5.0
dataset/street/street_877.jpg,3.0,4.0
dataset/rock/rock_235.jpg,5.0,4.0
dataset/ethnic/ethnic_624.jpg,3.0,2.0
dataset/feminine/feminine_92.jpg,5.0,4.0
dataset/kireime-casual/kireime-casual_376.jpg,4.0,5.0
dataset/street/street_586.jpg,4.0,5.0
dataset/dressy/dressy_184.jpg,5.0,5.0
dataset/feminine/feminine_792.jpg,3.0,3.0
dataset/street/street_215.jpg,5.0,5.0
dataset/lolita/lolita_74.jpg,4.0,5.0
dataset/fairy/fairy_733.jpg,4.0,4.0
dataset/retro/retro_42.jpg,5.0,5.0
dataset/gal/gal_323.jpg,5.0,4.0
dataset/natural/natural_662.jpg,4.0,3.0
dataset/ethnic/ethnic_620.jpg,3.0,4.0
dataset/conservative/conservative_520.jpg,3.0,2.0
dataset/ethnic/ethnic_590.jpg,4.0,4.0
dataset/gal/gal_887.jpg,4.0,3.0
dataset/rock/rock_481.jpg,3.0,3.0
dataset/mode/mode_262.jpg,3.0,4.0
dataset/kireime-casual/kireime-casual_1002.jpeg,5.0,5.0
dataset/lolita/lolita_1059.jpg,,
dataset/mode/mode_964.jpg,5.0,5.0
dataset/ethnic/ethnic_400.jpg,3.0,2.0
dataset/lolita/lolita_108.jpg,2.0,1.0
dataset/conservative/conservative_655.jpg,4.0,5.0
dataset/kireime-casual/kireime-casual_406.jpg,5.0,4.0
dataset/lolita/lolita_805.jpg,5.0,2.0
dataset/dressy/dressy_405.jpg,5.0,5.0
dataset/girlish/girlish_253.jpg,4.0,3.0
dataset/girlish/girlish_133.jpg,2.0,2.0
dataset/fairy/fairy_473.jpg,2.0,1.0
dataset/girlish/girlish_143.jpg,5.0,5.0
dataset/fairy/fairy_458.jpg,4.0,3.0
dataset/kireime-casual/kireime-casual_617.jpg,3.0,4.0
dataset/lolita/lolita_949.jpg,4.0,3.0
dataset/dressy/dressy_90.jpg,4.0,5.0
dataset/girlish/girlish_474.jpeg,5.0,4.0
dataset/girlish/girlish_517.jpg,4.0,5.0
dataset/feminine/feminine_339.jpg,5.0,5.0
dataset/street/street_628.jpg,4.0,5.0
dataset/kireime-casual/kireime-casual_543.jpg,2.0,4.0
dataset/street/street_553.jpg,5.0,5.0
