merge_key,semantic,style_fit
dataset/gal/gal_921.jpg,4.0,4.0
dataset/rock/rock_555.jpg,5.0,5.0
dataset/ethnic/ethnic_839.jpeg,2.0,2.0
dataset/rock/rock_58.jpg,5.0,5.0
dataset/girlish/girlish_137.jpg,3.0,2.0
dataset/street/street_385.jpg,3.0,3.0
dataset/feminine/feminine_387.jpg,5.0,5.0
dataset/street/street_636.png,3.0,4.0
dataset/street/street_335.jpg,5.0,5.0
dataset/rock/rock_768.jpg,,
dataset/conservative/conservative_810.jpg,5.0,2.0
dataset/rock/rock_64.jpg,3.0,4.0
dataset/ethnic/ethnic_190.jpg,3.0,4.0
dataset/feminine/feminine_707.jpg,4.0,5.0
dataset/feminine/feminine_25.jpg,5.0,5.0
dataset/conservative/conservative_447.jpg,5.0,5.0
dataset/lolita/lolita_83.jpg,4.0,4.0
dataset/dressy/dressy_710.jpg,5.0,4.0
dataset/retro/retro_746.jpg,4.0,3.0
dataset/rock/rock_661.jpg,5.0,5.0
dataset/kireime-casual/kireime-casual_256.jpg,4.0,5.0
dataset/feminine/feminine_634.jpg,4.0,4.0
dataset/rock/rock_693.jpg,4.0,3.0
dataset/ethnic/ethnic_220.jpg,,
dataset/mode/mode_331.jpg,5.0,5.0
dataset/girlish/girlish_562.jpg,3.0,2.0
dataset/conservative/conservative_874.jpg,4.0,4.0
dataset/natural/natural_413.jpg,4.0,4.0
dataset/lolita/lolita_228.jpg,2.0,3.0
dataset/ethnic/ethnic_603.jpg,3.0,2.0
dataset/gal/gal_502.jpg,5.0,5.0
dataset/fairy/fairy_206.jpg,5.0,4.0
dataset/lolita/lolita_220.jpg,4.0,5.0
dataset/mode/mode_351.jpg,2.0,3.0
dataset/feminine/feminine_115.jpg,4.0,5.0
dataset/kireime-casual/kireime-casual_795.jpg,5.0,5.0
dataset/street/street_497.jpg,5.0,4.0
dataset/gal/gal_630.jpg,4.0,3.0
dataset/gal/gal_459.jpg,3.0,2.0
dataset/dressy/dressy_674.jpg,5.0,5.0
dataset/dressy/dressy_625.jpg,5.0,5.0
dataset/conservative/conservative_491.jpg,4.0,3.0
dataset/lolita/lolita_344.jpg,4.0,5.0
dataset/rock/rock_449.jpg,3.0,2.0
dataset/rock/rock_686.jpg,5.0,4.0
dataset/conservative/conservative_515.jpg,4.0,3.0
dataset/rock/rock_771.png,4.0,5.0
dataset/mode/mode_573.jpg,,
dataset/street/street_830.jpg,3.0,2.0
dataset/natural/natural_110.jpg,,
