merge_key,semantic,style_fit
dataset/rock/rock_240.jpg,5.0,4.0
dataset/rock/rock_207.jpg,3.0,4.0
dataset/rock/rock_8.jpg,4.0,3.0
dataset/girlish/girlish_33.jpg,5.0,4.0
dataset/kireime-casual/kireime-casual_934.jpg,5.0,5.0
dataset/conservative/conservative_330.jpg,4.0,3.0
dataset/mode/mode_936.jpg,4.0,4.0
dataset/natural/natural_282.jpg,,
dataset/natural/natural_238.jpg,5.0,4.0
dataset/kireime-casual/kireime-casual_696.jpg,4.0,2.0
dataset/conservative/conservative_706.jpg,4.0,3.0
dataset/fairy/fairy_445.jpg,3.0,2.0
dataset/girlish/girlish_599.jpeg,3.0,3.0
dataset/street/street_539.jpg,,
dataset/natural/natural_644.jpg,5.0,5.0
dataset/lolita/lolita_321.jpg,4.0,5.0
dataset/natural/natural_421.jpg,5.0,2.0
dataset/ethnic/ethnic_793.jpg,4.0,3.0
dataset/retro/retro_123.jpg,5.0,5.0
dataset/kireime-casual/kireime-casual_533.jpg,4.0,3.0
dataset/gal/gal_463.jpg,4.0,3.0
dataset/ethnic/ethnic_842.jpg,4.0,3.0
dataset/lolita/lolita_13.jpg,4.0,5.0
dataset/feminine/feminine_785.jpg,5.0,5.0
dataset/dressy/dressy_15.jpg,3.0,4.0
dataset/street/street_971.jpg,5.0,4.0
dataset/kireime-casual/kireime-casual_789.jpg,5.0,5.0
dataset/girlish/girlish_883.jpg,3.0,2.0
dataset/lolita/lolita_871.jpg,5.0,4.0
dataset/ethnic/ethnic_761.jpg,4.0,3.0
dataset/mode/mode_35.jpg,4.0,4.0
dataset/gal/gal_912.jpg,3.0,2.0
dataset/gal/gal_567.jpg,4.0,3.0
dataset/dressy/dressy_471.jpg,5.0,5.0
dataset/fairy/fairy_879.png,4.0,4.0
dataset/street/street_102.jpg,5.0,4.0
dataset/fairy/fairy_212.jpg,5.0,4.0
dataset/conservative/conservative_749.jpg,5.0,4.0
dataset/lolita/lolita_609.png,3.0,4.0
dataset/lolita/lolita_17.jpg,4.0,5.0
dataset/retro/retro_612.jpg,4.0,4.0
dataset/street/street_528.jpg,4.0,5.0
dataset/fairy/fairy_831.jpg,4.0,4.0
dataset/natural/natural_459.jpg,4.0,4.0
dataset/lolita/lolita_92.jpg,2.0,3.0
dataset/rock/rock_537.jpg,4.0,5.0
dataset/street/street_726.jpg,4.0,3.0
dataset/ethnic/ethnic_343.jpg,3.0,3.0
dataset/dressy/dressy_852.jpg,5.0,5.0
dataset/kireime-casual/kireime-casual_905.jpg,5.0,5.0
