merge_key,semantic,style_fit
dataset/retro/retro_591.jpg,4.0,5.0
dataset/dressy/dressy_789.jpg,4.0,3.0
dataset/dressy/dressy_173.jpg,5.0,5.0
dataset/fairy/fairy_428.jpg,4.0,3.0
dataset/natural/natural_350.jpg,4.0,4.0
dataset/natural/natural_624.jpg,2.0,3.0
dataset/street/street_694.jpg,4.0,4.0
dataset/street/street_341.jpg,5.0,4.0
dataset/street/street_764.jpg,3.0,4.0
dataset/dressy/dressy_297.jpg,3.0,4.0
dataset/gal/gal_413.jpg,3.0,2.0
dataset/girlish/girlish_565.jpg,4.0,4.0
dataset/fairy/fairy_794.jpg,5.0,4.0
dataset/girlish/girlish_892.jpg,3.0,2.0
dataset/street/street_667.jpg,5.0,5.0
dataset/kireime-casual/kireime-casual_944.jpg,4.0,4.0
dataset/kireime-casual/kireime-casual_607.jpg,4.0,3.0
dataset/retro/retro_464.jpg,3.0,2.0
dataset/mode/mode_609.jpg,3.0,2.0
dataset/mode/mode_724.jpg,5.0,5.0
dataset/street/street_320.jpg,4.0,4.0
dataset/fairy/fairy_20.jpg,3.0,4.0
dataset/mode/mode_693.jpg,5.0,5.0
dataset/rock/rock_703.jpg,3.0,4.0
dataset/rock/rock_675.jpg,3.0,2.0
dataset/mode/mode_627.jpg,5.0,5.0
dataset/girlish/girlish_1021.jpg,4.0,2.0
dataset/mode/mode_1014.jpg,3.0,4.0
dataset/dressy/dressy_45.jpg,5.0,5.0
dataset/kireime-casual/kireime-casual_67.jpg,4.0,5.0
dataset/retro/retro_460.jpg,4.0,2.0
dataset/gal/gal_299.jpg,4.0,4.0
dataset/natural/natural_205.jpg,3.0,4.0
dataset/feminine/feminine_420.jpg,3.0,4.0
dataset/lolita/lolita_501.jpg,4.0,5.0
dataset/girlish/girlish_456.jpg,3.0,4.0
dataset/girlish/girlish_251.jpg,5.0,5.0
dataset/natural/natural_639.jpg,4.0,5.0
dataset/conservative/conservative_107.jpg,4.0,3.0
dataset/fairy/fairy_425.jpg,4.0,5.0
dataset/girlish/girlish_28.jpg,3.0,2.0
dataset/kireime-casual/kireime-casual_664.jpg,4.0,3.0
dataset/retro/retro_544.jpg,3.0,2.0
dataset/girlish/girlish_296.jpg,5.0,4.0
dataset/rock/rock_567.jpg,4.0,3.0
dataset/kireime-casual/kireime-casual_355.jpg,4.0,5.0
dataset/gal/gal_779.jpg,5.0,5.0
dataset/natural/natural_176.jpg,4.0,5.0
dataset/dressy/dressy_29.jpg,4.0,4.0
dataset/retro/retro_42.jpg,5.0,5.0
