merge_key,semantic,style_fit
dataset/conservative/conservative_722.jpg,1.0,3.0
dataset/natural/natural_95.jpg,4.0,2.0
dataset/mode/mode_173.jpg,5.0,5.0
dataset/lolita/lolita_258.jpg,3.0,4.0
dataset/mode/mode_999.jpg,5.0,5.0
dataset/retro/retro_821.jpg,4.0,5.0
dataset/mode/mode_490.jpg,5.0,5.0
dataset/ethnic/ethnic_486.jpg,3.0,2.0
dataset/natural/natural_423.jpg,3.0,2.0
dataset/ethnic/ethnic_242.jpg,4.0,2.0
dataset/fairy/fairy_383.png,4.0,4.0
dataset/girlish/girlish_764.jpg,4.0,3.0
dataset/conservative/conservative_659.jpg,5.0,5.0
dataset/ethnic/ethnic_795.jpg,3.0,2.0
dataset/gal/gal_855.jpg,4.0,4.0
dataset/mode/mode_139.jpg,4.0,5.0
dataset/retro/retro_68.jpg,5.0,5.0
dataset/retro/retro_528.jpg,4.0,5.0
dataset/lolita/lolita_948.jpg,4.0,5.0
dataset/street/street_92.jpg,,
dataset/conservative/conservative_805.jpg,5.0,3.0
dataset/natural/natural_813.jpg,3.0,4.0
dataset/fairy/fairy_222.jpg,3.0,2.0
dataset/dressy/dressy_656.jpg,4.0,5.0
dataset/natural/natural_400.jpg,4.0,3.0
dataset/ethnic/ethnic_9.jpg,3.0,3.0
dataset/feminine/feminine_128.jpg,4.0,5.0
dataset/gal/gal_516.jpg,3.0,2.0
dataset/feminine/feminine_673.jpg,4.0,5.0
dataset/ethnic/ethnic_629.jpg,4.0,2.0
dataset/street/street_857.jpeg,3.0,3.0
dataset/gal/gal_881.jpg,3.0,4.0
dataset/ethnic/ethnic_630.jpg,3.0,4.0
dataset/dressy/dressy_687.jpg,5.0,5.0
dataset/street/street_124.jpg,5.0,4.0
dataset/ethnic/ethnic_192.jpg,3.0,4.0
dataset/feminine/feminine_522.jpg,5.0,5.0
dataset/feminine/feminine_643.jpg,4.0,4.0
dataset/street/street_228.jpg,2.0,4.0
dataset/girlish/girlish_770.jpg,5.0,4.0
dataset/gal/gal_553.jpg,5.0,5.0
dataset/street/street_139.jpg,,
dataset/rock/rock_581.jpg,5.0,5.0
dataset/mode/mode_390.jpg,4.0,4.0
dataset/kireime-casual/kireime-casual_593.jpg,5.0,4.0
dataset/girlish/girlish_94.jpg,4.0,3.0
dataset/dressy/dressy_229.jpg,4.0,5.0
dataset/natural/natural_855.jpg,4.0,5.0
dataset/lolita/lolita_398.jpeg,5.0,5.0
dataset/street/street_277.jpg,5.0,5.0
