merge_key,semantic,style_fit
dataset/natural/natural_756.jpg,5.0,4.0
dataset/girlish/girlish_1084.jpeg,4.0,4.0
dataset/feminine/feminine_688.png,2.0,3.0
dataset/ethnic/ethnic_744.jpg,3.0,4.0
dataset/girlish/girlish_87.png,5.0,4.0
dataset/girlish/girlish_1026.jpg,5.0,4.0
dataset/rock/rock_714.jpg,4.0,4.0
dataset/mode/mode_507.jpg,4.0,4.0
dataset/mode/mode_437.jpg,3.0,4.0
dataset/natural/natural_836.jpg,3.0,2.0
dataset/fairy/fairy_933.jpg,4.0,5.0
dataset/mode/mode_948.jpg,3.0,2.0
dataset/rock/rock_661.jpg,5.0,5.0
dataset/fairy/fairy_922.jpg,4.0,3.0
dataset/lolita/lolita_167.jpg,5.0,5.0
dataset/kireime-casual/kireime-casual_483.jpg,3.0,4.0
dataset/natural/natural_660.jpg,5.0,4.0
dataset/conservative/conservative_231.jpg,4.0,5.0
dataset/girlish/girlish_1076.jpg,4.0,4.0
dataset/mode/mode_743.jpg,3.0,4.0
dataset/conservative/conservative_74.jpg,4.0,3.0
dataset/street/street_549.jpg,4.0,5.0
dataset/conservative/conservative_359.jpg,3.0,4.0
dataset/street/street_687.jpg,3.0,4.0
dataset/dressy/dressy_813.jpg,3.0,4.0
dataset/lolita/lolita_296.jpg,5.0,5.0
dataset/retro/retro_151.jpg,5.0,4.0
dataset/dressy/dressy_617.jpg,5.0,5.0
dataset/feminine/feminine_329.jpg,4.0,3.0
dataset/dressy/dressy_63.jpg,3.0,4.0
dataset/girlish/girlish_891.jpg,5.0,4.0
dataset/retro/retro_523.jpg,4.0,4.0
dataset/feminine/feminine_654.jpg,5.0,5.0
dataset/mode/mode_307.jpg,4.0,5.0
dataset/fairy/fairy_670.jpg,3.0,4.0
dataset/retro/retro_561.jpg,5.0,5.0
dataset/lolita/lolita_690.jpg,3.0,4.0
dataset/street/street_710.jpg,3.0,4.0
dataset/lolita/lolita_782.jpg,4.0,5.0
dataset/mode/mode_410.jpg,5.0,5.0
dataset/ethnic/ethnic_337.jpg,4.0,2.0
dataset/dressy/dressy_337.jpg,5.0,5.0
dataset/conservative/conservative_7.jpg,5.0,4.0
dataset/mode/mode_873.jpg,5.0,5.0
dataset/retro/retro_595.jpeg,4.0,3.0
dataset/gal/gal_730.jpg,,
dataset/street/street_45.jpg,5.0,5.0
dataset/retro/retro_227.jpg,5.0,5.0
dataset/lolita/lolita_242.jpg,5.0,5.0
dataset/natural/natural_386.jpg,3.0,4.0
