merge_key,semantic,style_fit
dataset/kireime-casual/kireime-casual_26.jpg,5.0,4.0
dataset/feminine/feminine_490.jpg,3.0,3.0
dataset/fairy/fairy_912.jpg,3.0,2.0
dataset/rock/rock_108.jpg,5.0,3.0
dataset/ethnic/ethnic_48.jpg,4.0,3.0
dataset/lolita/lolita_54.jpg,4.0,5.0
dataset/kireime-casual/kireime-casual_254.jpg,3.0,4.0
dataset/conservative/conservative_506.png,4.0,3.0
dataset/gal/gal_192.jpg,5.0,4.0
dataset/conservative/conservative_143.jpg,4.0,3.0
dataset/mode/mode_210.jpg,5.0,4.0
dataset/conservative/conservative_292.jpg,4.0,3.0
dataset/ethnic/ethnic_367.jpg,4.0,3.0
dataset/retro/retro_267.jpg,5.0,4.0
dataset/natural/natural_151.jpg,5.0,5.0
dataset/ethnic/ethnic_714.jpg,4.0,4.0
dataset/natural/natural_856.jpg,5.0,5.0
dataset/ethnic/ethnic_296.jpg,3.0,2.0
dataset/retro/retro_557.jpg,5.0,5.0
dataset/feminine/feminine_561.jpg,4.0,5.0
dataset/dressy/dressy_718.jpg,4.0,5.0
dataset/kireime-casual/kireime-casual_103.jpg,5.0,5.0
dataset/dressy/dressy_464.jpg,4.0,5.0
dataset/retro/retro_396.jpg,5.0,4.0
dataset/dressy/dressy_45.jpg,5.0,5.0
dataset/kireime-casual/kireime-casual_315.jpg,4.0,4.0
dataset/lolita/lolita_84.jpg,5.0,5.0
dataset/natural/natural_324.jpg,2.0,3.0
dataset/street/street_719.jpg,4.0,5.0
dataset/girlish/girlish_942.jpg,3.0,4.0
dataset/rock/rock_74.jpg,4.0,4.0
dataset/mode/mode_421.jpg,4.0,4.0
dataset/conservative/conservative_463.jpg,4.0,3.0
dataset/mode/mode_283.jpg,3.0,3.0
dataset/retro/retro_535.jpg,4.0,4.0
dataset/natural/natural_584.jpg,4.0,3.0
dataset/mode/mode_324.jpg,5.0,5.0
dataset/ethnic/ethnic_430.jpg,2.0,3.0
dataset/conservative/conservative_19.jpg,5.0,4.0
dataset/lolita/lolita_13.jpg,4.0,5.0
dataset/dressy/dressy_117.jpg,5.0,5.0
dataset/kireime-casual/kireime-casual_132.jpg,4.0,4.0
dataset/girlish/girlish_1086.jpg,4.0,3.0
dataset/street/street_347.jpg,1.0,1.0
dataset/conservative/conservative_622.jpg,5.0,3.0
dataset/kireime-casual/kireime-casual_487.jpg,5.0,4.0
dataset/kireime-casual/kireime-casual_788.jpg,4.0,3.0
dataset/ethnic/ethnic_515.jpg,3.0,4.0
dataset/lolita/lolita_38.jpg,5.0,5.0
dataset/ethnic/ethnic_831.jpg,4.0,3.0
