merge_key,semantic,style_fit
dataset/mode/mode_776.jpg,4.0,5.0
dataset/girlish/girlish_192.jpg,5.0,5.0
dataset/natural/natural_713.jpeg,4.0,5.0
dataset/lolita/lolita_799.jpg,5.0,5.0
dataset/feminine/feminine_345.jpg,,
dataset/girlish/girlish_59.jpg,5.0,5.0
dataset/kireime-casual/kireime-casual_119.jpg,3.0,2.0
dataset/fairy/fairy_364.jpg,4.0,3.0
dataset/lolita/lolita_210.jpg,5.0,5.0
dataset/street/street_168.jpg,5.0,5.0
dataset/gal/gal_342.jpg,3.0,4.0
dataset/ethnic/ethnic_815.jpg,4.0,2.0
dataset/street/street_768.jpg,4.0,5.0
dataset/conservative/conservative_495.jpg,2.0,3.0
dataset/lolita/lolita_168.jpg,3.0,4.0
dataset/dressy/dressy_238.jpg,5.0,5.0
dataset/feminine/feminine_405.jpg,4.0,5.0
dataset/rock/rock_787.jpg,5.0,5.0
dataset/mode/mode_244.jpg,2.0,2.0
dataset/girlish/girlish_803.jpg,2.0,2.0
dataset/fairy/fairy_877.png,3.0,2.0
dataset/mode/mode_371.jpg,5.0,5.0
dataset/dressy/dressy_659.jpg,5.0,5.0
dataset/mode/mode_955.jpg,4.0,5.0
dataset/girlish/girlish_677.jpg,5.0,5.0
dataset/kireime-casual/kireime-casual_767.jpg,4.0,3.0
dataset/mode/mode_883.jpg,5.0,5.0
dataset/fairy/fairy_891.jpg,4.0,4.0
dataset/dressy/dressy_70.jpg,5.0,5.0
dataset/girlish/girlish_478.jpg,2.0,2.0
dataset/dressy/dressy_315.jpg,5.0,5.0
dataset/fairy/fairy_617.jpg,4.0,3.0
dataset/kireime-casual/kireime-casual_371.jpg,4.0,3.0
dataset/ethnic/ethnic_720.jpg,2.0,3.0
dataset/gal/gal_114.jpg,4.0,4.0
dataset/ethnic/ethnic_33.jpg,5.0,4.0
dataset/feminine/feminine_742.jpg,,
dataset/girlish/girlish_946.jpg,5.0,3.0
dataset/mode/mode_1052.jpg,5.0,5.0
dataset/dressy/dressy_825.jpg,4.0,5.0
dataset/rock/rock_435.jpg,4.0,5.0
dataset/mode/mode_1051.jpg,4.0,3.0
dataset/lolita/lolita_492.jpg,5.0,5.0
dataset/gal/gal_477.jpg,3.0,2.0
dataset/kireime-casual/kireime-casual_362.jpg,5.0,4.0
dataset/mode/mode_7.jpg,2.0,3.0
dataset/gal/gal_192.jpg,,
dataset/girlish/girlish_715.jpg,5.0,5.0
dataset/retro/retro_480.jpeg,4.0,5.0
dataset/feminine/feminine_217.jpg,3.0,4.0
