merge_key,semantic,style_fit
dataset/lolita/lolita_990.jpeg,4.0,5.0
dataset/feminine/feminine_311.jpg,3.0,4.0
dataset/lolita/lolita_725.jpg,3.0,5.0
dataset/fairy/fairy_201.jpg,4.0,3.0
dataset/street/street_172.jpg,4.0,4.0
dataset/lolita/lolita_686.jpg,5.0,5.0
dataset/dressy/dressy_448.jpg,3.0,4.0
dataset/rock/rock_545.jpg,4.0,5.0
dataset/retro/retro_484.jpg,5.0,4.0
dataset/mode/mode_115.jpg,3.0,3.0
dataset/mode/mode_307.jpg,4.0,5.0
dataset/street/street_251.jpg,3.0,2.0
dataset/retro/retro_3.jpg,4.0,4.0
dataset/feminine/feminine_271.jpg,4.0,5.0
dataset/street/street_881.jpg,4.0,4.0
dataset/gal/gal_732.jpg,4.0,4.0
dataset/fairy/fairy_470.jpg,4.0,4.0
dataset/kireime-casual/kireime-casual_79.jpg,4.0,4.0
dataset/girlish/girlish_79.jpg,5.0,4.0
dataset/feminine/feminine_174.jpg,5.0,5.0
dataset/girlish/girlish_950.jpg,2.0,2.0
dataset/retro/retro_329.jpg,3.0,4.0
dataset/dressy/dressy_212.jpg,5.0,5.0
dataset/mode/mode_653.jpg,4.0,4.0
dataset/dressy/dressy_656.jpg,4.0,5.0
dataset/feminine/feminine_251.jpg,4.0,5.0
dataset/ethnic/ethnic_860.jpg,3.0,4.0
dataset/conservative/conservative_616.jpg,2.0,3.0
dataset/lolita/lolita_902.jpg,3.0,2.0
dataset/dressy/dressy_603.jpg,5.0,5.0
dataset/fairy/fairy_514.jpg,5.0,4.0
dataset/lolita/lolita_167.jpg,4.0,5.0
dataset/lolita/lolita_984.jpg,3.0,2.0
dataset/rock/rock_598.jpg,3.0,2.0
dataset/mode/mode_479.jpg,4.0,4.0
dataset/fairy/fairy_441.jpg,2.0,1.0
dataset/girlish/girlish_877.jpg,4.0,3.0
dataset/gal/gal_469.jpg,3.0,3.0
dataset/ethnic/ethnic_788.jpg,4.0,5.0
dataset/lolita/lolita_504.jpg,5.0,5.0
dataset/fairy/fairy_702.jpg,4.0,3.0
dataset/natural/natural_721.jpg,4.0,3.0
dataset/mode/mode_677.jpg,3.0,4.0
dataset/dressy/dressy_285.jpg,3.0,4.0
dataset/mode/mode_384.jpg,5.0,5.0
dataset/feminine/feminine_553.jpg,5.0,4.0
dataset/rock/rock_579.jpg,5.0,5.0
dataset/conservative/conservative_427.jpg,4.0,2.0
dataset/retro/retro_752.jpeg,5.0,5.0
dataset/gal/gal_84.jpg,,
