merge_key,style,clip_iqa_margin,clip_iqa_win
dataset2/lolita/3238.jpg,lolita,0.06547597050666809,1.0
dataset2/fairy/83f6efc370e42430e577b2e02182a382.jpg,fairy,0.11920036375522614,1.0
dataset2/girlish/20170312175235978_500.jpg,girlish,0.06536199152469635,1.0
dataset2/girlish/39d7d57505f484fb24dd8e1204c2c12a.jpg,girlish,0.1023215800523758,1.0
dataset2/natural/abc3eb44b3d93f19066d1c6339ce7df5a1a3da14.jpg,natural,0.06032145023345947,1.0
dataset2/girlish/20170429154928338_500.jpg,girlish,0.056865885853767395,1.0
dataset2/retro/wz02d02515-m-03-ds.jpg,retro,0.0734662413597107,0.0
dataset2/mode/6d6d4dd1eeb97e6c8070b8c7fdd0caba.jpg,mode,0.1463036984205246,1.0
dataset2/mode/042116-kendall-jenner-cape-lead.jpg,mode,0.044489532709121704,1.0
dataset2/gal/w700c-ez_9a7d9d0a902e9f3f4af389ab742980e418b91eb0e7590983.jpg,gal,0.09439736604690552,1.0
dataset2/mode/jennifer-lawrence-shopping-nyc-alexander-wang-26.jpg,mode,0.07234153151512146,1.0
dataset2/street/7706c1e74ce37151cb7cdb54ebc2cbfe.jpg,street,0.06326903402805328,1.0
dataset2/mode/q1v6so-l-610x610-shorts-black+shorts-sports+shorts-grey-muscle+tee-mirrored+sunglasses-round+sunglasses-workout-gym+clothes-gym+shorts.jpg,mode,0.048302292823791504,1.0
dataset2/dressy/compressed_493f6c37-58b0-4725-975b-d66317f18c05.jpg,dressy,0.11620044708251953,1.0
dataset2/lolita/799797bc4f2598a4724047492a69fa64.jpg,lolita,0.09552189707756042,1.0
dataset2/gal/smt2015050104-203x360.png,gal,0.054575249552726746,1.0
dataset2/feminine/snapcrab_noname_2014-2-2_23-32-46_no-00.png,feminine,0.04671016335487366,1.0
dataset2/girlish/o0330050012956388182 2.jpg,girlish,0.11087216436862946,1.0
dataset2/kireime-casual/photo_4.jpg,kireime-casual,0.0641469955444336,1.0
dataset2/gal/E9818AE59C92E59CB0E3839EE383BCE38396E383ABE69F84.jpg,gal,0.12921461462974548,1.0
dataset2/ethnic/img61488911.jpg,ethnic,0.0649431049823761,1.0
dataset2/mode/designer-vera-wang-and-singer-rita-ora-pose-backstage-at-vera-wang-picture-id488325686.jpg,mode,0.023889943957328796,1.0
dataset2/ethnic/w700c-ez_da04feac2fbb6744f95ad3ebcd350b482f163a0d905f1c44.jpeg,ethnic,0.10916009545326233,1.0
dataset2/girlish/vivi2-bluegreen-02 2.jpg,girlish,0.06890830397605896,1.0
dataset2/kireime-casual/02-140200000-08-11g.jpg,kireime-casual,0.05569472908973694,1.0
dataset2/feminine/10149066N002.jpg,feminine,0.11173585057258606,1.0
dataset2/conservative/middle_thumb_0.jpg,conservative,0.10998980700969696,1.0
dataset2/girlish/20170417164555612_500.jpg,girlish,0.08807511627674103,1.0
dataset2/girlish/20170211172710468_320.jpg,girlish,0.10747030377388,1.0
dataset2/street/tumblr_inline_mnatuyFMQP1qz4rgp.jpg,street,0.11095628142356873,1.0
dataset2/fairy/coordisnap-2404322-3545103-434au49.jpg,fairy,0.0741472840309143,1.0
dataset2/conservative/14a3a053c405b971594e623e1f2c419d.jpg,conservative,0.042720019817352295,1.0
dataset2/conservative/85d47f72f646ba8596ca6de1eef26cbb.jpg,conservative,0.10062919557094574,1.0
dataset2/kireime-casual/0213e203-s.jpg,kireime-casual,0.12477530539035797,1.0
dataset2/conservative/3353_large.jpg,conservative,0.08684387803077698,1.0
dataset2/rock/4acc31f6461713a767858fc08bfcd748.jpg,rock,0.044883012771606445,1.0
dataset2/fairy/Lavender-Hair-Kawaii-Accessories-Harajuku-2013-05-18-DSC7624.jpg,fairy,0.0987863689661026,1.0
dataset2/fairy/3cacb88d6fd61705ac93200f828cf34c.jpg,fairy,0.14116372168064117,1.0
dataset2/street/rihanna-air-jordan-xii-12-playoffs-09.jpg,street,0.1043403148651123,1.0
dataset2/natural/117y02-9 copy.jpg,natural,0.09917372465133667,1.0
dataset2/lolita/20141104220707671.jpg,lolita,0.09155340492725372,1.0
dataset2/lolita/coordisnap-11450-71480-42q6pd.jpg,lolita,0.03681395947933197,1.0
dataset2/mode/hannah-bronfman-attends-the-vera-wang-collection-fall-2016-fashion-picture-id510654858.jpg,mode,0.0852317065000534,1.0
dataset2/mode/11523190cedfd943ec0080715782eb21.jpg,mode,0.07207760214805603,1.0
dataset2/fairy/48eba3e10f9ea1c064aad8e765cce77b.jpg,fairy,0.10871337354183197,1.0
dataset2/conservative/62400a4a581af536b9f2719d81c9ec050484592e.jpg,conservative,0.07711996138095856,1.0
dataset2/feminine/department3-e1429955535127.jpg,feminine,0.07289460301399231,1.0
dataset2/dressy/KR0010PI-2.jpg,dressy,0.1699201762676239,1.0
dataset2/mode/mig copy.jpg,mode,0.13677740097045898,1.0
dataset2/lolita/9cd8405145de3381514d29fe1dd363b7.jpg,lolita,0.12093567848205566,1.0
dataset2/girlish/12.jpg,girlish,0.09001196920871735,1.0
dataset2/ethnic/dolcegabbana087.jpg,ethnic,0.11915294826030731,1.0
dataset2/feminine/image1_26_L.JPG,feminine,0.05907730758190155,1.0
dataset2/mode/Leather-Pants-6.jpg,mode,0.07980071008205414,1.0
dataset2/girlish/e115197a3bacc5596419719c3bb7c82d 2.jpg,girlish,0.04350590705871582,1.0
dataset2/dressy/empire-v-neck-floor-length-chiffon-black-evening-dress-f12037-a.jpg,dressy,0.11052945256233215,1.0
dataset2/kireime-casual/1230fasion02_02.jpg,kireime-casual,0.06156757473945618,1.0
dataset2/fairy/0169cb2d86eedda91e29ef3ab90c5e71.jpg,fairy,0.07280474901199341,0.0
dataset2/fairy/589424620d791d2d4d6b41bbb5182f93.jpg,fairy,0.0740794837474823,1.0
dataset2/mode/85ce61647ba016a0e7f0533d1a3b67d8.jpg,mode,0.11415688693523407,1.0
dataset2/rock/Women-font-b-Jackets-b-font-thin-Coat-Haoyouduo-Casaco-FemininoStyle-font-b-Punk-b-font.jpg,rock,0.14443866908550262,1.0
dataset2/fairy/c034626e238cb827441b7894671ce112 copy.jpg,fairy,0.07106766104698181,1.0
dataset2/lolita/_MG_1565_cropped_small.jpg,lolita,0.08781233429908752,1.0
dataset2/dressy/6154.jpg,dressy,0.13764438033103943,1.0
dataset2/fairy/d53d5ac13af7b9cd77505b63e4b24cd6.jpg,fairy,0.08996151387691498,1.0
dataset2/rock/0346bdc439bd18f5eeafe9a9f5574386--style-grunge-goth-style.jpg,rock,0.08212009072303772,1.0
