merge_key,style,clip_iqa_margin,clip_iqa_win
dataset2/fairy/tumblr_o0ctjoOk4E1rynuc5o1_500.jpg,fairy,0.13739585876464844,1.0
dataset2/girlish/s110-820-1.jpg,girlish,0.1008053570985794,1.0
dataset2/mode/12-33-3+(7).jpg,mode,0.06682494282722473,1.0
dataset2/fairy/coordisnap-613808-1164409-7lbtkf.jpg,fairy,0.07227960228919983,1.0
dataset2/kireime-casual/a636bed42b610cbb6a78376e787df4ca.jpg,kireime-casual,0.05908931791782379,0.0
dataset2/feminine/20170113171448390_276.jpg,feminine,0.043880462646484375,0.0
dataset2/girlish/20150220193916052_1000.jpg,girlish,0.09662842750549316,1.0
dataset2/lolita/CIMG6932.JPG.jpg,lolita,0.1257421225309372,1.0
dataset2/feminine/COSdYvPUYAA1eRB.jpg,feminine,0.06740447878837585,1.0
dataset2/kireime-casual/20170302183111114_1000.jpg,kireime-casual,0.069560706615448,1.0
dataset2/retro/4cf71802687f0ee731995cb5037b924c.jpg,retro,0.130965918302536,1.0
dataset2/fairy/dbd5893c842ad314edd040c0c8bf5169.jpg,fairy,0.06870555877685547,1.0
dataset2/mode/Rihanna-Mary-Katrantzou-Sweater-Alexander-Wang-Cameron-Boots-Alexander-Wang-Rocco-Bag.jpg,mode,0.052332788705825806,1.0
dataset2/dressy/iu.jpg,dressy,0.11050449311733246,1.0
dataset2/feminine/20160720115315323_500.jpg,feminine,0.114935964345932,1.0
dataset2/gal/15099593_375641896105534_1881056054851141632_n.jpg,gal,0.061455100774765015,1.0
dataset2/retro/HellBunnySummerCollectionb.jpg,retro,0.04369303584098816,1.0
dataset2/lolita/B46SICiCcAAk-QN copy.jpg,lolita,0.08207802474498749,1.0
dataset2/feminine/2015_arause-3-e1435510944782.jpg,feminine,0.1012953370809555,1.0
dataset2/lolita/bda9104b28d93d4acb57873d8acb1d83.jpg,lolita,0.1102011650800705,1.0
dataset2/dressy/484_img_1.jpg,dressy,0.16475580632686615,1.0
dataset2/gal/doubleheart_151530309600.jpg,gal,0.08055031299591064,1.0
dataset2/gal/20160901131633655_276.jpg,gal,0.08802071213722229,1.0
dataset2/mode/20170208001819_13672875.jpg,mode,0.0680379867553711,1.0
dataset2/girlish/20170516225315208_276.jpg,girlish,0.05115756392478943,1.0
dataset2/conservative/49101220109540067615.JPG,conservative,0.026548147201538086,1.0
dataset2/retro/20150723190701584_276.jpg,retro,0.10834160447120667,1.0
dataset2/fairy/7154.jpg,fairy,0.10951611399650574,1.0
dataset2/retro/1fcca8aed98b87dd376f9643f9291278--style-outfits-cute-outfits.jpg,retro,0.07924903929233551,1.0
dataset2/dressy/2015012417045067387.jpg,dressy,0.14127269387245178,1.0
dataset2/conservative/f988b45a442efe29785393dc627cb120.jpg,conservative,0.09790095686912537,1.0
dataset2/rock/LEFASHIONBLOGNICOLERICHIESTYLEGETTHELOOKCELEBRITYSTYLEOUTINNEWYORKCITY2.png,rock,0.14300936460494995,1.0
dataset2/kireime-casual/phpUZMZ2X.jpg,kireime-casual,0.06901729106903076,1.0
dataset2/lolita/images copy 3.jpeg,lolita,0.10496889054775238,1.0
dataset2/conservative/66.jpg,conservative,0.1030619740486145,1.0
dataset2/ethnic/35c5d4c7f066770285602cc22f63be81--modern-hippie-style-hippie-styles copy 2.jpg,ethnic,0.1264776736497879,1.0
dataset2/lolita/123dbd61-e6e8-48d8-a088-165893ec626b.JPG.jpg,lolita,0.01827503740787506,0.0
dataset2/street/6c1f4b71b7bf5edcdb23f1a593a77e43.jpg,street,0.07127922773361206,1.0
dataset2/ethnic/20160808125533325_276.jpg,ethnic,0.10527154803276062,1.0
dataset2/natural/cd84.JPG.jpg,natural,0.0518205463886261,1.0
dataset2/mode/jennifer-lawrence-shopping-nyc-alexander-wang-26.jpg,mode,0.07568830251693726,1.0
dataset2/lolita/28ee2dca0cbcc7eba8469f0241750c83.jpg,lolita,0.11268503963947296,1.0
dataset2/girlish/20160822200332_go9asbupjcafg4f8glcv6mk5h4_eri.jpg,girlish,0.06341227889060974,1.0
dataset2/gal/スクリーンショット-2016-11-18-15.20.34.png,gal,0.11633899807929993,1.0
dataset2/kireime-casual/6063074071557a1ecbbd512f625d57ac.jpg,kireime-casual,0.09272268414497375,1.0
dataset2/lolita/TK-2013-01-20-019-001-Harajuku.jpg,lolita,0.09012755751609802,1.0
dataset2/lolita/a3bf7cde9e6aac0992dba6263d1672b2.jpg,lolita,0.1022990494966507,1.0
dataset2/feminine/491435649.1.jpg,feminine,0.10121969878673553,1.0
dataset2/conservative/f0326972_143940.jpg,conservative,0.05865533649921417,1.0
dataset2/girlish/100bebfb1329545fbf3454dcec5d12a5 copy.jpeg,girlish,0.06940051913261414,1.0
dataset2/kireime-casual/1608_06_front_01.jpg,kireime-casual,0.14297696948051453,1.0
dataset2/street/100718a21eccd73d8e7b1b59ef16dfe2.jpg,street,0.0850931704044342,1.0
dataset2/natural/bfcf935636a5aa6fb8dee64978e08094acf18eca.jpg,natural,0.06038126349449158,1.0
dataset2/gal/482182565.3.jpg,gal,0.012690901756286621,0.0
dataset2/ethnic/imgdet_8985_282186_imgdet_org.jpg,ethnic,0.08121463656425476,1.0
dataset2/natural/20140904-1-thumb-autox266-4122.jpg,natural,0.032557278871536255,1.0
dataset2/girlish/image-86462.jpg,girlish,0.11557060480117798,1.0
dataset2/retro/20150901163123816_276.jpg,retro,0.06900984048843384,1.0
dataset2/gal/9ee8573c37f4ec74717ccf1fb2db11aa.jpg,gal,0.0962027907371521,1.0
dataset2/gal/MA_15031521015938.jpg,gal,0.08547134697437286,1.0
dataset2/gal/CCtOMM_UgAAJRHl.jpg,gal,0.05624452233314514,1.0
dataset2/lolita/1227aa539f32b59aea1377dd0edafb8e.jpg,lolita,0.049604058265686035,1.0
dataset2/retro/imgcf5a884bzik8zj.jpeg,retro,0.052534669637680054,1.0
dataset2/dressy/fullhousedress31127.jpg,dressy,0.07850798964500427,0.0
dataset2/rock/5389f15c470bf0edb06aa7c1e5fdf2bc--milan-street-styles-fashion-street-styles.jpg,rock,0.05595088005065918,1.0
dataset2/natural/0 (4).jpg,natural,0.11739371716976166,1.0
dataset2/fairy/20150111130635194_500.jpg,fairy,0.08019664883613586,1.0
dataset2/natural/7466723B_3_D_500.jpg,natural,0.10780607163906097,1.0
dataset2/retro/ea652ab60614923b66da46ae7b2c6d72-437x650.jpg,retro,0.07929237186908722,0.0
dataset2/street/cd10195ccf3df58007e183d62f146bf8.jpg,street,0.17241080105304718,1.0
dataset2/kireime-casual/6345fbdebe12f4f7754341ac90d460ec.jpg,kireime-casual,0.11187112331390381,1.0
dataset2/conservative/20170130191502761.jpg,conservative,0.08076494932174683,0.0
dataset2/mode/TKY201303010108.jpg,mode,0.1455005407333374,1.0
dataset2/rock/3226859255_1_6_cTto4J8e.jpg,rock,0.14967571198940277,1.0
dataset2/girlish/474193e456d1204910d20c28763c292b.jpg,girlish,0.04995426535606384,1.0
dataset2/fairy/S53IIAckVBbAsMF_Ov2Yz_61.jpeg,fairy,0.10903921723365784,1.0
dataset2/rock/2014-new-Fashion-t-shirt-women-rock-style-Ride-skull-tools-print-slim-o-neck-T.jpg,rock,0.14800453186035156,1.0
dataset2/girlish/20160616161642_gphsba0v5iraga5gcq7ggrn9m4_code2.jpg,girlish,0.09859701991081238,1.0
dataset2/kireime-casual/16-140300000-21-6g.jpg,kireime-casual,0.07281497120857239,1.0
